"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Tube1",222,90,1.30256277002043,1.29091331983842,7.52249522013887,5.37405827972976e-14,2.35225754630228e-13,5.43995590562084e-14,FALSE,7.14313448133989,"red","4"
"Bace1",791,515,0.619105262402211,0.607455812220196,7.52211062713619,5.38989466273347e-14,2.35841189855356e-13,5.45418878795434e-14,FALSE,9.31798125327169,"purple","3"
"Rab9",358,584,-0.706008781615761,-0.717658231797777,-7.52169905046278,5.40689297719816e-14,2.36507044588905e-13,5.46958769865504e-14,FALSE,8.83682016807214,"purple","3"
"Smim3",242,103,1.23236271009138,1.22071325990936,7.51784234557565,5.5687594675728e-14,2.43507164074306e-13,5.6314761848649e-14,FALSE,7.30268188222891,"red","4"
"Trnt1",366,594,-0.698619282516724,-0.710268732698739,-7.51733892900476,5.59023638524239e-14,2.44365830138311e-13,5.6513341529398e-14,FALSE,8.8650094795424,"purple","3"
"Slc12a2",2694,2152,0.324071772905679,0.312422322723664,7.51498084593018,5.69192670475021e-14,2.48729143267795e-13,5.75224245298594e-14,FALSE,11.2334982490095,"purple","3"
"Fndc3b",1649,2093,-0.343980912818241,-0.355630363000256,-7.51376530152159,5.74505417196086e-14,2.50968155933027e-13,5.8040230506936e-14,FALSE,10.8593661398466,"purple","3"
"Atrnl1",1332,1735,-0.381341580394363,-0.392991030576378,-7.51079597757767,5.8768922395785e-14,2.56642975802705e-13,5.93526195313401e-14,FALSE,10.5700491572684,"purple","3"
"1810058I24Rik",538,807,-0.584962500721158,-0.596611950903173,-7.5064663732797,6.07447317323363e-14,2.65184101711185e-13,6.13278857346319e-14,FALSE,9.3639436129172,"purple","3"
"Clcn4-2",649,941,-0.535976244729397,-0.547625694911413,-7.50369681343277,6.20427140451602e-14,2.70761499349237e-13,6.26177443756131e-14,FALSE,9.61006279036384,"purple","3"
"Mast1",73,192,-1.39513794184114,-1.40678739202315,-7.50239369655812,6.26628283949311e-14,2.73377911000225e-13,6.32228296493198e-14,FALSE,6.88739352980059,"red","4"
"A830010M20Rik",237,100,1.24488705912353,1.23323760894152,7.49980803647548,6.39113609183316e-14,2.78733291624119e-13,6.44613434548169e-14,FALSE,7.26629971933649,"red","4"
"Med23",840,1167,-0.474343328041225,-0.485992778223241,-7.49558863714778,6.6001484774722e-14,2.87754339398657e-13,6.65475989413017e-14,FALSE,9.95141718168674,"purple","3"
"Acp1",409,220,0.894597319417089,0.882947869235074,7.49534656630032,6.61234142803702e-14,2.88191316587895e-13,6.66486566101337e-14,FALSE,8.22865837323321,"purple","3"
"Iqce",459,257,0.836725794219928,0.825076344037913,7.49465930181788,6.64707929869405e-14,2.89610279155699e-13,6.69768134402696e-14,FALSE,8.42398744630384,"purple","3"
"Slc39a7",1468,1888,-0.363006796518627,-0.374656246700643,-7.49326706235857,6.71800095882201e-14,2.9260430545476e-13,6.76692278858207e-14,FALSE,10.7011396511025,"purple","3"
"Kifc5b",508,294,0.789012341935802,0.777362891753787,7.49029650256069,6.87181948393319e-14,2.99205779497156e-13,6.91959198825874e-14,FALSE,8.59417851580426,"purple","3"
"Mmp28",146,301,-1.04379511787968,-1.0554445680617,-7.49002105532809,6.88625658930889e-14,2.99736111130849e-13,6.93185671967465e-14,FALSE,7.71172211781986,"red","4"
"Gng11",136,39,1.80206062238809,1.79041117220607,7.48889627122009,6.94552037555397e-14,3.02216613982165e-13,6.98922214786144e-14,FALSE,6.18643253005629,"red","4"
"Smo",1417,1037,0.450423864104792,0.438774413922777,7.48811849552381,6.98679355238793e-14,3.03912932773376e-13,7.02845211840854e-14,FALSE,10.2434121108656,"purple","3"
"Atf2",1164,1542,-0.405711707006752,-0.417361157188767,-7.4880545259838,6.99019884855576e-14,3.0396149544473e-13,7.02957520457417e-14,FALSE,10.3877311964117,"purple","3"
"Ncoa7",525,307,0.774078767183306,0.762429317001291,7.48767261231561,7.01056326678367e-14,3.04747234641202e-13,7.04774662712458e-14,FALSE,8.64913422896183,"purple","3"
"Slc31a1",944,1288,-0.448273828752777,-0.459923278934792,-7.48598105494101,7.10146400501255e-14,3.08597650479603e-13,7.13679339163441e-14,FALSE,10.1067799637382,"purple","3"
"Nup93",1160,820,0.500428990509489,0.488779540327474,7.48202200136856,7.31876890548587e-14,3.17936706132981e-13,7.35277335962041e-14,FALSE,9.92969459476019,"purple","3"
"Tcf4",695,995,-0.517683547820141,-0.529332998002156,-7.48195590099959,7.32245194982551e-14,3.17992681143502e-13,7.35406786748382e-14,FALSE,9.69971094152094,"purple","3"
"Tspan17",433,238,0.863405451418781,0.851756001236765,7.48000916662852,7.43174273459274e-14,3.22422553137509e-13,7.45651544323006e-14,FALSE,8.32652048901733,"purple","3"
"Lhpp",437,241,0.858600133270637,0.846950683088622,7.47831147402652,7.52835995924267e-14,3.26507577592236e-13,7.55098789137686e-14,FALSE,8.34218940286528,"purple","3"
"Abhd17a",783,510,0.618515060432182,0.606865610250167,7.47746590391732,7.57694170066228e-14,3.28507299330053e-13,7.59723451983103e-14,FALSE,9.30361096707495,"purple","3"
"Gyg",338,557,-0.720654081057848,-0.732303531239863,-7.47666288348923,7.62336401820316e-14,3.30412121937787e-13,7.64128646053111e-14,FALSE,8.76120647681111,"purple","3"
"Hcn2",280,129,1.11805576152171,1.1064063113397,7.47599210671514,7.66235559711965e-14,3.31993743327077e-13,7.67786387795995e-14,FALSE,7.57025513618411,"red","4"
"Klhl5",1226,876,0.484956204089608,0.473306753907592,7.46845829954506,8.11398204503397e-14,3.51332512416208e-13,8.1251025371758e-14,FALSE,10.017265161646,"purple","3"
"9930104L06Rik",196,370,-0.916671616401104,-0.92832106658312,-7.46675674425456,8.21955140897522e-14,3.55787622917832e-13,8.22813379207219e-14,FALSE,8.07304565231576,"purple","3"
"Map1b",3995,4654,-0.220275707590011,-0.231925157772026,-7.46637563842433,8.24338072915921e-14,3.56702822037258e-13,8.24929917365365e-14,FALSE,12.0741176416103,"purple","3"
"Cmtm3",350,178,0.975477680865931,0.963828230683916,7.46346468039341,8.42764758769141e-14,3.64438814602872e-13,8.42820585208819e-14,FALSE,7.96347227139936,"purple","3"
"Gm5141",141,42,1.74723392962003,1.73558447943802,7.46237594924097,8.49760074073717e-14,3.67344198688117e-13,8.49539730966253e-14,FALSE,6.26593438758878,"red","4"
"Mapkapk5",748,1057,-0.498865201495045,-0.51051465167706,-7.46170514370515,8.54098516199176e-14,3.69099521481453e-13,8.53599183814385e-14,FALSE,9.79632706063516,"purple","3"
"Adi1",575,850,-0.563900885193327,-0.575550335375342,-7.45908761051871,8.7123664524987e-14,3.76383300225058e-13,8.70444037922217e-14,FALSE,9.4493685884284,"purple","3"
"Chid1",412,223,0.885600627262914,0.873951177080898,7.45775192323962,8.80111768146629e-14,3.80093797755682e-13,8.79025131853128e-14,FALSE,8.24370021355176,"purple","3"
"Cyp4f13",153,310,-1.01873656258159,-1.0303860127636,-7.45300174219637,9.12400782056718e-14,3.93910350640872e-13,9.10978026884227e-14,FALSE,7.76675612398344,"red","4"
"Tsc22d1",1960,1508,0.378217225733907,0.366567775551892,7.45034350462458,9.30975135897063e-14,4.0179882368258e-13,9.2922132918632e-14,FALSE,10.7475293261356,"purple","3"
"Pja2",2017,1558,0.372515850551293,0.360866400369278,7.44772887871928,9.49607150465642e-14,4.09707048673935e-13,9.47510310897667e-14,FALSE,10.7917374433373,"purple","3"
"Zbtb22",573,847,-0.563826830575293,-0.575476280757308,-7.44504926261829,9.69082500959449e-14,4.17838169244853e-13,9.66314772780939e-14,FALSE,9.44430474404455,"purple","3"
"Ift27",214,86,1.31520223169905,1.30355278151703,7.44170575533683,9.93934201112483e-14,4.28414352183504e-13,9.90773815935667e-14,FALSE,7.08386587055162,"red","4"
"Pes1",1455,1870,-0.362019116979353,-0.373668567161368,-7.43906809285892,1.01398050764615e-13,4.36913080517223e-13,1.01042842708229e-13,FALSE,10.6878129962853,"purple","3"
"Arhgap42",406,219,0.890548857584003,0.878899407401987,7.43878180227672,1.01618008425606e-13,4.37718829676307e-13,1.01229184544109e-13,FALSE,8.22006148839317,"purple","3"
"Setd5",1998,2477,-0.310037285453946,-0.321686735635962,-7.43762953530592,1.02508049438003e-13,4.41409499525511e-13,1.02082708482142e-13,FALSE,11.1193595105194,"purple","3"
"Rchy1",575,849,-0.562202597721301,-0.573852047903316,-7.43488940926601,1.04655482490601e-13,4.50510472439279e-13,1.04187447881404e-13,FALSE,9.44851944469239,"purple","3"
"Stradb",308,149,1.04761802023274,1.03596857005073,7.43188051636917,1.07064493827586e-13,4.60656561811225e-13,1.0651663122558e-13,FALSE,7.74297753057853,"red","4"
"Tbx3",308,149,1.04761802023274,1.03596857005073,7.43188051636917,1.07064493827586e-13,4.60656561811225e-13,1.0651663122558e-13,FALSE,7.74297753057853,"red","4"
"Vrk2",170,59,1.52674788677586,1.51509843659384,7.43157666372871,1.07310775995437e-13,4.6149193821872e-13,1.06727080062122e-13,FALSE,6.64601699274977,"red","4"
"Chic2",397,630,-0.666212821244322,-0.677862271426337,-7.43018578386427,1.08445254179375e-13,4.66219804306279e-13,1.0782047151853e-13,FALSE,8.96610160776512,"purple","3"
"Lmo7",1136,802,0.502288693049762,0.490639242867746,7.42998451924142,1.08610389910544e-13,4.66778633660849e-13,1.07949709367184e-13,FALSE,9.8986027729798,"purple","3"
"Abcb10",648,404,0.681638520132829,0.669989069950813,7.42818244448197,1.10100030761077e-13,4.72874646994534e-13,1.09359505832178e-13,FALSE,8.99903074281821,"purple","3"
"Slc43a3",1065,1425,-0.420108488826266,-0.431757939008281,-7.42807419220264,1.10190151386522e-13,4.73108700424513e-13,1.094136342732e-13,FALSE,10.2666919595263,"purple","3"
"Nfxl1",410,646,-0.655910255188479,-0.667559705370494,-7.42283895763726,1.14636132484558e-13,4.9187975424715e-13,1.13754728013454e-13,FALSE,9.00743522709968,"purple","3"
"Snx13",989,680,0.540435774621407,0.528786324439392,7.42233268388051,1.15075316173752e-13,4.93604715370615e-13,1.14153651697015e-13,FALSE,9.67960882344841,"purple","3"
"Haus5",339,171,0.987288948250446,0.97563949806843,7.42005151502379,1.17074788616799e-13,5.02019112958052e-13,1.16099610034782e-13,FALSE,7.91149698901112,"purple","3"
"Gm13544",142,43,1.72348236480258,1.71183291462057,7.41677100270108,1.20010180001353e-13,5.14274020786695e-13,1.18933745196558e-13,FALSE,6.28800593710339,"red","4"
"Deb1",108,244,-1.17584983539942,-1.18749928558143,-7.41571916106124,1.20966587948398e-13,5.18205254178942e-13,1.19842903138984e-13,FALSE,7.34281241986318,"red","4"
"Tmem237",533,315,0.758783704371897,0.747134254189882,7.41278062566825,1.2367838011518e-13,5.29480621511797e-13,1.22450504556049e-13,FALSE,8.67859987057323,"purple","3"
"Tspyl2",701,999,-0.511070233781794,-0.522719683963809,-7.4118065328553,1.24590426120239e-13,5.3321329644756e-13,1.23313742813803e-13,FALSE,9.70880575090152,"purple","3"
"Man2a2",251,442,-0.81635900544066,-0.828008455622675,-7.40678609725669,1.29396916304138e-13,5.53516201809939e-13,1.27988487306486e-13,FALSE,8.3797230566711,"purple","3"
"Mrps31",251,442,-0.81635900544066,-0.828008455622675,-7.40678609725669,1.29396916304138e-13,5.53516201809939e-13,1.27988487306486e-13,FALSE,8.3797230566711,"purple","3"
"Tmem79",57,164,-1.52466199045334,-1.53631144063536,-7.40412476057806,1.32018265393477e-13,5.64456717458266e-13,1.30539262523843e-13,FALSE,6.59522100939141,"red","4"
"Fbl",703,1001,-0.509845379763458,-0.521494829945474,-7.4034092122442,1.32731918690573e-13,5.67325355716386e-13,1.31202679064174e-13,FALSE,9.71230356895426,"purple","3"
"Rab32",186,69,1.43063435432986,1.41898490414785,7.40258682747888,1.33556808496067e-13,5.70483890906328e-13,1.31933138710765e-13,FALSE,6.8238416339431,"red","4"
"Ythdf3",1457,1870,-0.360037392710487,-0.371686842892502,-7.40215755624602,1.33989386257955e-13,5.72147604342649e-13,1.32317897928454e-13,FALSE,10.6888038584198,"purple","3"
"Epb4.1l3",2088,1623,0.363458712021913,0.351809261839898,7.39912555260456,1.37084195653171e-13,5.8498654186186e-13,1.35287098902613e-13,FALSE,10.8461766405589,"purple","3"
"Wdr59",455,701,-0.623547898924565,-0.635197349106581,-7.39891750578546,1.37299108635237e-13,5.85715439343382e-13,1.35455667610807e-13,FALSE,9.14149668454834,"purple","3"
"Ddx6",1552,1157,0.423739693079638,0.412090242897622,7.39428592847943,1.42170193948488e-13,6.06300634436711e-13,1.40216309309771e-13,FALSE,10.3880429956473,"purple","3"
"Hes1",107,242,-1.17739625087345,-1.18904570105546,-7.3928997568092,1.43660784301671e-13,6.12460743347092e-13,1.41640928858722e-13,FALSE,7.33016511183787,"red","4"
"Cmtr2",282,482,-0.773337983831167,-0.784987434013183,-7.38769087852523,1.49400573402486e-13,6.36522173495352e-13,1.47205503164732e-13,FALSE,8.52622034431438,"purple","3"
"Stxbp6",125,34,1.87832144341175,1.86667199322973,7.38718881204725,1.4996557532244e-13,6.38724451661965e-13,1.47714813726287e-13,FALSE,6.02662356295621,"red","4"
"Fzd5",320,531,-0.730639955916791,-0.742289406098806,-7.38681991243651,1.50382055093925e-13,6.40292943779198e-13,1.48077551555292e-13,FALSE,8.68724807284576,"purple","3"
"Chpf2",884,595,0.571156701196125,0.55950725101411,7.38549182535829,1.51890869316408e-13,6.4650985401343e-13,1.49515307280492e-13,FALSE,9.50232420879337,"purple","3"
"D2Wsu81e",257,115,1.1601344982495,1.14848504806749,7.3807392316647,1.57413051907739e-13,6.69799849194096e-13,1.54901475433045e-13,FALSE,7.42555730006913,"red","4"
"Picalm",2371,2884,-0.282575501758814,-0.294224951940829,-7.37551811980155,1.6370713159721e-13,6.96358330432719e-13,1.61043531054696e-13,FALSE,11.3525676983614,"purple","3"
"Zfp346",563,832,-0.563448606060863,-0.575098056242878,-7.37445866956478,1.65014159101712e-13,7.01693254201323e-13,1.62277313899039e-13,FALSE,9.41871541511066,"purple","3"
"Wapal",1821,2276,-0.321769635329744,-0.33341908551176,-7.37440581627243,1.65079631216479e-13,7.01746959844698e-13,1.62289734151758e-13,FALSE,10.9914000246417,"purple","3"
"Lrp6",1464,1876,-0.357744274231333,-0.369393724413348,-7.37121388002811,1.69081324498732e-13,7.1852799658981e-13,1.66170605958823e-13,FALSE,10.6945719753997,"purple","3"
"Dhcr24",389,208,0.903186626845101,0.891537176663086,7.36991434105937,1.70737706032017e-13,7.25334848402169e-13,1.67744794710966e-13,FALSE,8.15203303156364,"purple","3"
"Ercc3",960,658,0.544946821873276,0.533297371691261,7.36931222528688,1.71510552443045e-13,7.28385077212547e-13,1.68450206848196e-13,FALSE,9.63441718467188,"purple","3"
"Rassf7",270,124,1.12261928666396,1.11096983648194,7.36572834056524,1.76182275878952e-13,7.47508186476833e-13,1.72872718802281e-13,FALSE,7.51550595371885,"red","4"
"1500015A07Rik",121,262,-1.11455976426286,-1.12620921444487,-7.36559234741044,1.76361988352571e-13,7.48031684868137e-13,1.72993785824463e-13,FALSE,7.47614311940602,"red","4"
"Vps11",831,1150,-0.468713479061392,-0.480362929243408,-7.36177030102238,1.81487071861136e-13,7.69523727431637e-13,1.77964149892417e-13,FALSE,9.93306140630104,"purple","3"
"Arhgap27",34,123,-1.8550516640889,-1.86670111427092,-7.35757563690352,1.87280295546947e-13,7.93580831162557e-13,1.83527723648143e-13,FALSE,6.01498867329479,"red","4"
"Zfp523",428,237,0.852723737502887,0.841074287320872,7.35703856750333,1.88035035930123e-13,7.96524809298895e-13,1.84208563689403e-13,FALSE,8.3151051176497,"purple","3"
"Ptpdc1",757,493,0.618705653607821,0.607056203425805,7.35432765343367,1.91890513517634e-13,8.12597582753248e-13,1.87925638760973e-13,FALSE,9.25479666318182,"purple","3"
"Ddx41",743,482,0.624329064308634,0.612679614126619,7.34633007384937,2.03722928783103e-13,8.62429229913804e-13,1.99449970511296e-13,FALSE,9.22505386838428,"purple","3"
"Slc23a2",2073,1613,0.361973677953772,0.350324227771757,7.3432639784759,2.08446823973538e-13,8.82145896229633e-13,2.04009751625934e-13,FALSE,10.8365175621325,"purple","3"
"Wrap53",265,121,1.13098531217597,1.11933586199395,7.34150659536893,2.1120274460061e-13,8.93524195060879e-13,2.06641157528755e-13,FALSE,7.48435589336258,"red","4"
"Wbscr27",155,310,-1,-1.01164945018202,-7.3412738080734,2.11570474969969e-13,8.94794875032224e-13,2.06935021736998e-13,FALSE,7.77612440527424,"red","4"
"Tmem38a",362,189,0.937603462862133,0.925954012680117,7.34008612134474,2.13456458005543e-13,9.02483846645528e-13,2.08713214205833e-13,FALSE,8.03104415565214,"purple","3"
"Dand5",50,151,-1.59454854955035,-1.60619799973237,-7.33838254210994,2.16190517059303e-13,9.13752408194635e-13,2.11319241681153e-13,FALSE,6.4411304645499,"red","4"
"Prpf19",1500,1115,0.427918790575577,0.416269340393561,7.33774068858627,2.17229519828661e-13,9.17851741433224e-13,2.12267275288077e-13,FALSE,10.3367873900955,"purple","3"
"Sgcd",244,107,1.18927035116174,1.17762090097972,7.33694744387722,2.18520366912388e-13,9.23012236830953e-13,2.13460718899681e-13,FALSE,7.33610216198202,"red","4"
"Coil",247,109,1.18018290680775,1.16853345662574,7.33649426266429,2.19261207780954e-13,9.25847007736427e-13,2.14116303095916e-13,FALSE,7.3582757781808,"red","4"
"Hps4",367,589,-0.682487570987247,-0.694137021169262,-7.33609698913131,2.19912682374375e-13,9.28302740601303e-13,2.14684228938982e-13,FALSE,8.86088003833684,"purple","3"
"Hnrnpul1",1805,1379,0.388376380260553,0.376726930078537,7.33484522872631,2.2197785929927e-13,9.3672258388761e-13,2.16631446678032e-13,FALSE,10.6235949316443,"purple","3"
"Tnfrsf9",158,53,1.5758602936139,1.56421084343189,7.33403844229015,2.23318994460967e-13,9.41783501569274e-13,2.17801861417418e-13,FALSE,6.51585060137015,"red","4"
"Anp32a",905,614,0.559679136600389,0.548029686418373,7.33398893628738,2.23401547856425e-13,9.41832557312168e-13,2.17813206309421e-13,FALSE,9.54193441367037,"purple","3"
"Tacc2",1189,1562,-0.393645738396323,-0.405295188578338,-7.3339072012495,2.23537910169539e-13,9.42108361488886e-13,2.17876990250184e-13,FALSE,10.4123558689438,"purple","3"
"Peg12",324,162,1,0.988350549817985,7.33236879360959,2.26119812344215e-13,9.52687534242126e-13,2.2032358600608e-13,FALSE,7.83985000288462,"purple","3"
"9030624J02Rik",1066,1421,-0.414699116483604,-0.426348566665619,-7.33157666601331,2.27460638949688e-13,9.58032757770967e-13,2.21559750827755e-13,FALSE,10.265341281001,"purple","3"
"Zfp628",449,691,-0.621970265647112,-0.633619715829128,-7.32970893832741,2.30653118914021e-13,9.71171027006405e-13,2.24598176846594e-13,FALSE,9.1215567675647,"purple","3"
"Hectd3",511,767,-0.585903286565312,-0.597552736747327,-7.32839854305537,2.32919191045136e-13,9.80090892610712e-13,2.26661032406257e-13,FALSE,9.29013112422028,"purple","3"
"Ankrd50",835,557,0.584098870021384,0.572449419839368,7.3274487393431,2.34575347226804e-13,9.86747105217598e-13,2.28200383534573e-13,FALSE,9.41358295235072,"purple","3"
"Dbt",342,557,-0.703681002454134,-0.71533045263615,-7.32488488386066,2.39103872263065e-13,1.00515967826955e-12,2.3245857310523e-13,FALSE,8.76969301611296,"purple","3"
"Cep152",435,243,0.840059087130309,0.828409636948294,7.32132773166916,2.45529374460913e-13,1.0318449660889e-12,2.38629954691157e-13,FALSE,8.34484204717094,"purple","3"
"Agfg2",513,302,0.764410276281975,0.75276082609996,7.31999390745338,2.47982214151765e-13,1.04182341155819e-12,2.40937623060418e-13,FALSE,8.62060987746607,"purple","3"
"Rxra",1152,820,0.490444901936867,0.478795451754851,7.31651912244741,2.54485773394964e-13,1.06880805524513e-12,2.47178235276399e-13,FALSE,9.92470255047388,"purple","3"
"Ttc21b",683,435,0.650870177553999,0.639220727371984,7.31484239864993,2.57683644117879e-13,1.08189655197137e-12,2.50205150640045e-13,FALSE,9.09030667951309,"purple","3"
"Rgs3",245,108,1.1817504368391,1.17010098665709,7.31454533883101,2.58254302236396e-13,1.08394978941193e-12,2.50679993250625e-13,FALSE,7.34576272058302,"red","4"
"Sept11",2896,2346,0.303858589054697,0.292209138872681,7.31318474234669,2.60883939965962e-13,1.09429523775994e-12,2.53072536657513e-13,FALSE,11.3479165925559,"purple","3"
"Gdi1",1417,1045,0.439336815949773,0.427687365767757,7.31294557559735,2.61348889970803e-13,1.09589935548224e-12,2.53365322475122e-13,FALSE,10.2489556349431,"purple","3"
"Ints6",469,715,-0.608355319150377,-0.620004769332392,-7.3129446159762,2.61350757152296e-13,1.09556125472932e-12,2.53365322475122e-13,FALSE,9.17762177209056,"purple","3"
"Cdc42ep3",845,1164,-0.462067811738736,-0.473717261920751,-7.31240218229449,2.62408296499138e-13,1.09964726333498e-12,2.54310274556568e-13,FALSE,9.95384143703891,"purple","3"
"Epc1",556,821,-0.562297339054298,-0.573946789236314,-7.31233705951062,2.62535543426279e-13,1.09983344375425e-12,2.54353331630523e-13,FALSE,9.40008974225066,"purple","3"
"Taf8",318,526,-0.726036034007947,-0.737685484189963,-7.31219041824861,2.6282229565446e-13,1.10068750750275e-12,2.54550846955311e-13,FALSE,8.67590097228833,"purple","3"
"Nip7",406,637,-0.649813645071124,-0.661463095253139,-7.3113513498255,2.64468992795806e-13,1.10723462305432e-12,2.56064967718385e-13,FALSE,8.99024273972074,"purple","3"
"Dlx2",273,127,1.10407245414769,1.09242300396567,7.3063350059366,2.74527228615247e-13,1.14898253892546e-12,2.65719812777658e-13,FALSE,7.54072091384601,"red","4"
"Zfp706",1284,932,0.462243342468023,0.450593892286007,7.3050244085245,2.77216414740833e-13,1.1598720818394e-12,2.68238186387613e-13,FALSE,10.0953078158883,"purple","3"
"Sf3b2",2787,2249,0.309429341325993,0.297779891143978,7.3039091237865,2.79525207679305e-13,1.16916370330116e-12,2.7038701618404e-13,FALSE,11.2897826164408,"purple","3"
"Mcm2",1849,1419,0.381870635343644,0.370221185161628,7.30375380757481,2.79848228212215e-13,1.17014624391002e-12,2.70614243750855e-13,FALSE,10.6615941917324,"purple","3"
"Ccdc163",150,302,-1.0095860488292,-1.02123549901121,-7.30244525148089,2.82584308759345e-13,1.18121486318039e-12,2.73174031511409e-13,FALSE,7.73361171491048,"red","4"
"Itga1",147,47,1.64508349315873,1.63343404297671,7.29910867590188,2.89680277873095e-13,1.21049530841872e-12,2.79945583004308e-13,FALSE,6.377130598257,"red","4"
"Aqr",1336,1727,-0.370348075054872,-0.381997525236888,-7.29772705862139,2.92669571137864e-13,1.22260204615e-12,2.82745451561328e-13,FALSE,10.5688783300015,"purple","3"
"Ndufs1",1273,923,0.463829866255583,0.452180416073568,7.29726551592088,2.93674908824706e-13,1.22641597144405e-12,2.83627480209067e-13,FALSE,10.0821017707736,"purple","3"
"Gars",1868,2323,-0.314494699099146,-0.326144149281162,-7.29681589153133,2.94657547256968e-13,1.23013273422589e-12,2.84487038537474e-13,FALSE,11.0245260892592,"purple","3"
"Slc38a1",1190,1561,-0.391508963782602,-0.403158413964618,-7.2956071277205,2.97315297363156e-13,1.24083819892606e-12,2.86962841240697e-13,FALSE,10.4125003400866,"purple","3"
"Phospho2",285,483,-0.761061269783669,-0.772710719965684,-7.29519610148114,2.98224388024751e-13,1.24424124190031e-12,2.87749847057895e-13,FALSE,8.53534874394394,"purple","3"
"Vcpip1",1107,1466,-0.405229881352259,-0.416879331534274,-7.29334326193279,3.02356429090185e-13,1.26108460374298e-12,2.91645132498496e-13,FALSE,10.3150544474577,"purple","3"
"Chordc1",730,1028,-0.4938718954265,-0.505521345608515,-7.29295633732252,3.03226385370171e-13,1.26431598044454e-12,2.92392437860469e-13,FALSE,9.75868860148063,"purple","3"
"Col4a2",4956,4221,0.231591358182913,0.219941908000897,7.29252214282142,3.04205550161232e-13,1.26800053551198e-12,2.93244547661548e-13,FALSE,12.1591647930491,"purple","3"
"3010026O09Rik",138,42,1.71620703399941,1.70455758381739,7.28967247474873,3.10709436852649e-13,1.29470389752218e-12,2.99420109180978e-13,FALSE,6.25042093977846,"red","4"
"Ssh3",33,120,-1.86249647625007,-1.87414592643208,-7.28687123707418,3.17235832528968e-13,1.32148427101151e-12,3.05613480784655e-13,FALSE,5.97564235748349,"red","4"
"Ndfip2",700,992,-0.502985198554546,-0.514634648736561,-7.2817489314712,3.29519918821252e-13,1.37222468546448e-12,3.1734797889227e-13,FALSE,9.7027037111096,"purple","3"
"Ahcyl1",2290,1808,0.340952920569119,0.329303470387104,7.28149881827029,3.30131544457805e-13,1.37434072426322e-12,3.17837345278948e-13,FALSE,10.9906554226997,"purple","3"
"Cep170",2569,2056,0.321366625706938,0.309717175524923,7.27838550609868,3.37838775519651e-13,1.4059852519276e-12,3.25155627046991e-13,FALSE,11.1663078620473,"purple","3"
"Trap1",1373,1009,0.444405451040742,0.432756000858727,7.27741022518211,3.40289303299258e-13,1.41573995858839e-12,3.27411552389452e-13,FALSE,10.2009131846267,"purple","3"
"Ppm1g",1767,1349,0.389411691603348,0.377762241421332,7.27584935795683,3.44247569318579e-13,1.4317593863297e-12,3.31116290447705e-13,FALSE,10.5923804787499,"purple","3"
"Rbm33",1740,2179,-0.324578890379817,-0.336228340561832,-7.2727660968769,3.52199873331462e-13,1.46437517778391e-12,3.38659191845418e-13,FALSE,10.927161035926,"purple","3"
"Rad51c",278,131,1.08551807118606,1.07386862100404,7.27105534046926,3.56689766714588e-13,1.48211517583533e-12,3.42761838144384e-13,FALSE,7.57618203713048,"red","4"
"Nup153",2301,2799,-0.282650503348826,-0.294299953530841,-7.26773971889839,3.65552262328758e-13,1.51846545002374e-12,3.51168395880931e-13,FALSE,11.3093705198985,"purple","3"
"Ccl8",37,127,-1.77923132114322,-1.79088077132523,-7.26745044029921,3.66335668311593e-13,1.52124380086865e-12,3.51810932073892e-13,FALSE,6.09906902620056,"red","4"
"Tmem63b",1349,989,0.447847922189158,0.436198472007143,7.26656147708239,3.6875343497372e-13,1.53080513174461e-12,3.54022136303889e-13,FALSE,10.1737506718537,"purple","3"
"Eya4",293,492,-0.747757650916991,-0.759407101099007,-7.25278993486106,4.08273041847434e-13,1.69327482690004e-12,3.91595742095251e-13,FALSE,8.56863567988074,"purple","3"
"Atg9a",1054,1403,-0.412640141982685,-0.4242895921647,-7.25239270668999,4.0947259035734e-13,1.6977196378225e-12,3.92623672708761e-13,FALSE,10.2479792226286,"purple","3"
"Zzef1",1473,1096,0.426509632075321,0.414860181893306,7.24854573538431,4.21270186153693e-13,1.74608866171069e-12,4.03809750422202e-13,FALSE,10.3112868989982,"purple","3"
"Coro7",399,626,-0.649773910710273,-0.661423360892288,-7.24755924981684,4.24348841117339e-13,1.75830034634579e-12,4.06633889558358e-13,FALSE,8.96513189157748,"purple","3"
"Tle2",202,81,1.31836147986717,1.30671202968515,7.2436023155403,4.36921348467939e-13,1.80983016458335e-12,4.18550949383616e-13,FALSE,6.99903074281821,"red","4"
"Fastkd2",408,637,-0.642724220284805,-0.65437367046682,-7.24188156294581,4.4250220610303e-13,1.83237583319247e-12,4.23764980614555e-13,FALSE,8.9937874521139,"purple","3"
"Peli2",1036,726,0.512982549690804,0.501333099508789,7.23661753617571,4.60013015584815e-13,1.9042932814733e-12,4.40396992194558e-13,FALSE,9.76031701284115,"purple","3"
"Slc41a3",167,324,-0.956145710410572,-0.967795160592588,-7.23464449647044,4.66750154503949e-13,1.93158057083591e-12,4.46707595859105e-13,FALSE,7.86177714767934,"purple","3"
