"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"2010204K13Rik",184,165,0.157239741811197,0.169466145319189,1.09641611468035,0.27289671498585,0.617269709499003,0.447067135363698,FALSE,7.44494208515141,"black","46"
"C2cd5",667,633,0.0754812617562433,0.0877076652642354,1.09584598399576,0.273146180981814,0.61772844038576,0.447399378304328,FALSE,9.34380232030646,"black","46"
"Abca7",871,833,0.0643562232333164,0.0765826267413085,1.0955468893347,0.273277114987502,0.617918996638691,0.447537391618139,FALSE,9.73435079698221,"black","46"
"Arl6ip1",50,40,0.321928094887362,0.334154498395354,1.09526297147297,0.273401444779045,0.618094557279676,0.447664544128038,FALSE,5.48289214233104,"black","46"
"Siah2",363,337,0.107220956813892,0.119447360321884,1.09491988596594,0.27355173612813,0.618328740754707,0.447784282433412,FALSE,8.45021525958881,"black","46"
"Xbp1",871,925,-0.0867806468048098,-0.0745542432968176,-1.09483449364425,0.273589151693484,0.618307746546609,0.447784282433412,FALSE,9.80991923200127,"black","46"
"Clk2",129,113,0.191048293008066,0.203274696516058,1.09475254365828,0.273625062251851,0.618283358790282,0.447784282433412,FALSE,6.91570310891922,"black","46"
"Otub1",1019,1078,-0.0812031265866917,-0.0689767230786995,-1.09456335657743,0.273707976507143,0.618365170815369,0.447784282433412,FALSE,10.0335398994592,"black","46"
"Rps19-ps3",113,98,0.205469118299979,0.217695521807972,1.09456313911087,0.273708071825208,0.618259881060217,0.447784282433412,FALSE,6.7174444032652,"black","46"
"Snx2",1050,1110,-0.0801703486839838,-0.0679439451759916,-1.09425810746464,0.273841793003252,0.618456413778583,0.447858239682889,FALSE,10.0762587868955,"black","46"
"4930461G14Rik",418,454,-0.119189355210031,-0.106962951702039,-1.09424693110727,0.273846693394056,0.61836199451542,0.447858239682889,FALSE,8.7669538096859,"black","46"
"B630019K06Rik",124,143,-0.205675026391514,-0.193448622883522,-1.09413523637637,0.273895670409556,0.618367118102338,0.447861950519969,FALSE,7.05703382358263,"black","46"
"Pqlc3",605,649,-0.101283335837183,-0.0890569323291903,-1.09268937697434,0.274530205502621,0.619694013750929,0.448164226633076,FALSE,9.29143300008055,"black","46"
"Hlx",100,117,-0.22650852980868,-0.214282126300688,-1.09231446196524,0.274694905856258,0.61996008500358,0.448164226633076,FALSE,6.75711045467907,"black","46"
"Pkd1",2129,2076,0.0363695060944131,0.0485959096024053,1.09224091959095,0.274727220973006,0.619927335684614,0.448164226633076,FALSE,11.0377754814051,"black","46"
"Klhdc2",673,639,0.0747905736633214,0.0870169771713136,1.09222651599445,0.27473355033432,0.619835970156112,0.448164226633076,FALSE,9.35706740777866,"black","46"
"Pick1",335,310,0.111892880070897,0.124119283578889,1.09209850849146,0.274789804947524,0.619857254677163,0.448164226633076,FALSE,8.33207084530969,"black","46"
"Gm17455",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Gm5176",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Gm17821",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Pld4",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Ociad2",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Zfp940",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Pde8a",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Snora3",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Itgal",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Pkd1l3",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Olfr856-ps1",9,5,0.84799690655495,0.860223310062942,1.09201077877045,0.27482836349158,0.619311098598302,0.448164226633076,FALSE,2.74592654816484,"black","46"
"Mast2",2527,2471,0.0323306536159915,0.0445570571239837,1.09185370337845,0.274897409738954,0.618834689259311,0.448168540633957,FALSE,11.2870446221368,"black","46"
"Maf1",631,676,-0.0993832412996341,-0.0871568377916419,-1.09175490240463,0.274940846138581,0.618827246179646,0.448168540633957,FALSE,9.35118781563237,"black","46"
"Sin3b",875,929,-0.0863955796629625,-0.0741691761549703,-1.09160530041707,0.275006625377916,0.618870085564888,0.448168540633957,FALSE,9.81633699655117,"black","46"
"Mrpl28",606,650,-0.101121924442864,-0.0888955209348723,-1.09157950440027,0.275017968842308,0.618790429895192,0.448168540633957,FALSE,9.29373494569438,"black","46"
"Col16a1",2392,2337,0.0335596554152797,0.0457860589232719,1.0913476936273,0.27511991896076,0.618914631626422,0.44825849565902,FALSE,11.2072218464905,"black","46"
"Atp2b4",318,349,-0.134200270925298,-0.121973867417306,-1.09119193409347,0.275188436318607,0.618963593004083,0.448293956694152,FALSE,8.379983090747,"black","46"
"Bbc3",186,167,0.155454518633979,0.167680922141971,1.09108372450172,0.275236043697929,0.618965514271595,0.448295348201866,FALSE,7.46143155179104,"black","46"
"A430005L14Rik",280,257,0.123658467751088,0.135884871259081,1.09084588428435,0.275340702508714,0.61909571340232,0.448317787075575,FALSE,8.06745378306942,"black","46"
"Klhl22",378,412,-0.124258102962147,-0.112031699454154,-1.09083991092438,0.275343331365612,0.618996495831097,0.448317787075575,FALSE,8.62437147570214,"black","46"
"Cct2",2266,2212,0.0347964755858072,0.0470228790937994,1.09066670672297,0.275419565438279,0.619062754980878,0.448317787995465,FALSE,11.1285339080276,"black","46"
"Papolg",468,439,0.0922875900480467,0.104513993556039,1.09062745657183,0.275436842995933,0.618996497101198,0.448317787995465,FALSE,8.82422092455938,"black","46"
"Caap1",212,237,-0.16082279433506,-0.148596390827068,-1.09042964259356,0.275523930157511,0.61908712005351,0.448383423070482,FALSE,7.80833185173073,"black","46"
"Slk",3880,3817,0.0236174658589317,0.0358438693669238,1.09010288332283,0.275667826343763,0.619305337343471,0.448473328190251,FALSE,11.910032204145,"black","46"
"Phc2",1381,1451,-0.0713341998086943,-0.0591077963007021,-1.09008374468224,0.2756762560868,0.619219198224151,0.448473328190251,FALSE,10.4671647041624,"black","46"
"Tpk1",114,99,0.203533394085132,0.215759797593124,1.08998559264605,0.27571949057541,0.619211252880043,0.448473328190251,FALSE,6.73112331712218,"black","46"
"Pafah1b3",208,188,0.145850866463454,0.158077269971446,1.08953794848476,0.275916729720032,0.619549115461924,0.448671698102608,FALSE,7.62751428490937,"black","46"
"Epc1",588,556,0.0807312721128568,0.092957675620849,1.08949642061766,0.27593503243665,0.619485144044228,0.448671698102608,FALSE,9.15930670877994,"black","46"
"Hsd17b10",632,599,0.0773685553883166,0.0895949588963087,1.08930180172876,0.276020818508984,0.619572671454806,0.448735091183639,FALSE,9.26509647048294,"black","46"
"Smurf2",1816,1766,0.0402788596424486,0.0525052631504408,1.08915381330803,0.276086062507917,0.619614067052435,0.448765072585552,FALSE,10.8064090574697,"black","46"
"Adgrf5",42,53,-0.335603031784438,-0.323376628276446,-1.08868835588535,0.276291338363496,0.619917130513401,0.448946527893172,FALSE,5.56011893867098,"black","46"
"Glis1",42,53,-0.335603031784438,-0.323376628276446,-1.08868835588535,0.276291338363496,0.619917130513401,0.448946527893172,FALSE,5.56011893867098,"black","46"
"Ccdc127",879,933,-0.0860139157083548,-0.0737875122003626,-1.08839576304585,0.276420430806054,0.62004915002395,0.449040585200072,FALSE,9.82272631299758,"black","46"
"Iscu",359,392,-0.126869810292156,-0.114643406784164,-1.08834487911117,0.276442885078785,0.619994469855673,0.449040585200072,FALSE,8.55127493896913,"black","46"
"Ndufa13",422,458,-0.118104599389758,-0.105878195881766,-1.08811562115844,0.276544068397644,0.620116348495327,0.449128857690125,FALSE,8.78015148840207,"black","46"
"Stx8",264,292,-0.145430439521563,-0.133204036013571,-1.08788710310328,0.276644950283845,0.620237510043662,0.449146620465143,FALSE,8.11710933911924,"black","46"
"Zfp81",256,234,0.129635280416595,0.141861683924587,1.08779722559848,0.276684634599804,0.620221448944599,0.449146620465143,FALSE,7.9351823597917,"black","46"
"Gm10364",19,13,0.547487795302493,0.559714198810485,1.08756041183048,0.276789215410921,0.620245840017803,0.449146620465143,FALSE,3.97418361579234,"black","46"
"Snord52",19,13,0.547487795302493,0.559714198810485,1.08756041183048,0.276789215410921,0.620245840017803,0.449146620465143,FALSE,3.97418361579234,"black","46"
"Cacnb4",19,13,0.547487795302493,0.559714198810485,1.08756041183048,0.276789215410921,0.620245840017803,0.449146620465143,FALSE,3.97418361579234,"black","46"
"Cdkn2aip",401,436,-0.120725898322007,-0.108499494814015,-1.08744898894758,0.276838430887033,0.62014619061141,0.449150224023884,FALSE,8.70782137561592,"black","46"
"Mien1",320,351,-0.133399125417199,-0.121172721909207,-1.08727751371259,0.276914183132054,0.620210940701279,0.449150224023884,FALSE,8.38862765759596,"black","46"
"Arrb1",939,995,-0.0835713677772372,-0.071344964269245,-1.08723506301827,0.276932938664975,0.620148033657917,0.449150224023884,FALSE,9.91676703154239,"black","46"
"Camkk2",1076,1035,0.0560473101699355,0.0682737136779277,1.08713125765197,0.276978805518153,0.620145849189046,0.449150224023884,FALSE,10.0434387074717,"black","46"
"Syt11",101,118,-0.224431566610047,-0.212205163102055,-1.08673108332173,0.277155672731092,0.620384470587019,0.449224231808969,FALSE,6.77042726605682,"black","46"
"Gtpbp6",101,118,-0.224431566610047,-0.212205163102055,-1.08673108332173,0.277155672731092,0.620384470587019,0.449224231808969,FALSE,6.77042726605682,"black","46"
"Nkrf",490,529,-0.110485973111455,-0.098259569603463,-1.08670999740986,0.27716499431922,0.620248032419229,0.449224231808969,FALSE,8.9918809255583,"black","46"
"Epc2",636,681,-0.0986280327277171,-0.086401629219725,-1.08643261046635,0.277287640482468,0.620417622502517,0.449330851866553,FALSE,9.36219697164821,"black","46"
"Mrps27",370,344,0.105116705814215,0.117343109322207,1.08634926274306,0.277324499758374,0.62039524371428,0.449330851866553,FALSE,8.47882310760921,"black","46"
"Hs6st2",662,708,-0.0969181432757793,-0.0846917397677871,-1.08616141495813,0.27740758485119,0.6204762655592,0.449357757410355,FALSE,9.41914647844511,"black","46"
"Sestd1",1835,1785,0.0398559888141126,0.0520823923221048,1.08609981616463,0.277434833694546,0.6204323924463,0.449357757410355,FALSE,10.8216363533235,"black","46"
"Csrp2bp",715,763,-0.0937398151687781,-0.0815134116607859,-1.08584702796428,0.277546676179436,0.620577680449172,0.449462984493828,FALSE,9.52866933925014,"black","46"
"Arid1a",1946,1895,0.0383138617226582,0.0505402652306503,1.08564714178356,0.277635134668303,0.620670643004672,0.449530314062643,FALSE,10.9071390639198,"black","46"
"Gm11974",149,132,0.174774401103708,0.1870008046117,1.08542455892912,0.277733660032377,0.620786075496986,0.449552464611853,FALSE,7.13178131991031,"black","46"
"Nop2",1424,1495,-0.070196338119068,-0.0579699346110758,-1.08540440174396,0.277742583701144,0.620701226471884,0.449552464611853,FALSE,10.5108316000259,"black","46"
"R3hcc1",512,482,0.087110663770039,0.0993370672780311,1.08521584077761,0.277826069872151,0.620783010808001,0.44961169818237,FALSE,8.95644466811498,"black","46"
"Itgb4",28,37,-0.402098443571346,-0.389872040063354,-1.08411484826085,0.278313880143192,0.621768049142037,0.450325127432897,FALSE,5.00840414384328,"black","46"
"Stard5",211,191,0.143670360671436,0.155896764179428,1.08263926575802,0.278968571456579,0.623125513331137,0.451234352063009,FALSE,7.64926400837147,"black","46"
"Glrx2",285,262,0.121395107514655,0.133621511022647,1.08263621407389,0.278969926522388,0.62302342395916,0.451234352063009,FALSE,8.09412055529478,"black","46"
"App",2760,2865,-0.0538668719787356,-0.0416404684707434,-1.0824572852469,0.279049385670326,0.623095769419708,0.45128674938189,FALSE,11.4573859876549,"black","46"
"Rad23b",2341,2287,0.0336685687003389,0.045894972208331,1.08219511994242,0.279165836472093,0.623250676063075,0.451398942914527,FALSE,11.1760749347618,"black","46"
"Gm15694",35,45,-0.362570079384708,-0.350343675876716,-1.08175243954274,0.279362545000714,0.623584679356676,0.451566051012268,FALSE,5.31056805663732,"black","46"
"Tk2",199,223,-0.164275279376656,-0.152048875868664,-1.08165977153766,0.279403734685934,0.623571484070647,0.451566051012268,FALSE,7.71876226023198,"black","46"
"Bpnt1",471,509,-0.111938596462911,-0.0997121929549192,-1.08145459894544,0.279494945841863,0.6236699120176,0.451566051012268,FALSE,8.93555254784424,"black","46"
"Anapc1",2348,2294,0.0335670170942279,0.0457934206022201,1.08143323401604,0.279504444959743,0.62358600384598,0.451566051012268,FALSE,11.1804331845629,"black","46"
"Vsig10",343,318,0.109181810888458,0.12140821439645,1.0814327609773,0.279504655281234,0.623481403752024,0.451566051012268,FALSE,8.36747386072858,"black","46"
"Dock1",1568,1521,0.0439054063907101,0.0561318098987022,1.08126237148119,0.279580420500455,0.623545348215217,0.451612363778863,FALSE,10.5927571409199,"black","46"
"2210013O21Rik",267,295,-0.14387521256165,-0.131648809053657,-1.08098603412622,0.279703326065532,0.623714390059219,0.451734794949211,FALSE,8.13263353796838,"black","46"
"Cttn",2182,2273,-0.0589465824942419,-0.0467201789862497,-1.08078501415482,0.279792756061638,0.623808739895592,0.451803129277658,FALSE,11.1209086775707,"black","46"
"Mmp16",62,51,0.28177096841538,0.293997371923372,1.08055732872776,0.27989407248537,0.623929554745548,0.451890631301568,FALSE,5.81331082617919,"black","46"
"Ogfr",668,714,-0.096075971555047,-0.0838495680470548,-1.08006566818384,0.280112938712721,0.624312322494565,0.45216785676465,FALSE,9.43174227825158,"black","46"
"Tubd1",101,87,0.215267986903067,0.227494390411059,1.07955739974492,0.280339320275333,0.624711708655972,0.452402608939577,FALSE,6.55057748930026,"black","46"
"Ddx1",1577,1530,0.0436510072104959,0.055877410718488,1.0794947088892,0.280367251242054,0.624668804980403,0.452402608939577,FALSE,10.6011414411853,"black","46"
"Hhat",60,73,-0.282933963271499,-0.270707559763507,-1.07940163902585,0.28040872060437,0.624656074723415,0.452402608939577,FALSE,6.04835757724427,"black","46"
"Btf3",970,931,0.059203579515696,0.0714299830236882,1.07931553198436,0.280447091235789,0.624636446983616,0.452402608939577,FALSE,9.89223914731664,"black","46"
"Gemin8",74,62,0.255257055242075,0.267483458750067,1.07898892049358,0.280592666793288,0.624855561930418,0.452561306329186,FALSE,6.08182483800791,"black","46"
"Mad2l1bp",91,107,-0.233672346202451,-0.221445942694459,-1.07817446092211,0.280955906952418,0.625559241867316,0.453009066223317,FALSE,6.62463081329992,"black","46"
"Ube2c",670,716,-0.0957984919191208,-0.0835720884111286,-1.07805005832531,0.281011417257462,0.625577627891632,0.453009066223317,FALSE,9.4359165313047,"black","46"
"Tshz3",377,351,0.103093492964103,0.115319896472095,1.078048714556,0.281012016908132,0.625473788138325,0.453009066223317,FALSE,8.50687396678661,"black","46"
"Sh3rf2",155,176,-0.18330721336306,-0.171080809855068,-1.07765355574662,0.281188392337892,0.625761157532585,0.453217197952294,FALSE,7.36777801195577,"black","46"
"1700037H04Rik",724,772,-0.0926111501848741,-0.0803847466768819,-1.07732015192618,0.281337262438439,0.625987229818906,0.453229257223045,FALSE,9.54615146217564,"black","46"
"Sdpr",2908,3016,-0.0526091593490694,-0.0403827558410772,-1.07731591022956,0.281339156767864,0.625886253814444,0.453229257223045,FALSE,11.5321161335941,"black","46"
"Cfl2",1013,1071,-0.0803243059491194,-0.0680979024411272,-1.0772671157873,0.281360948847049,0.625829570192554,0.453229257223045,FALSE,10.0245806117757,"black","46"
"Tm4sf4",8,13,-0.700439718141092,-0.6882133146331,-1.07719440125353,0.281393426000543,0.62579666837245,0.453229257223045,FALSE,3.35021985907055,"black","46"
"Cyc1",976,937,0.0588320999037002,0.0710585034116924,1.07708776668066,0.2814410577704,0.625797474609057,0.453229257223045,FALSE,9.90132128761104,"black","46"
"Btbd7",802,766,0.0662578445299626,0.0784842480379548,1.07700175696198,0.281479480770287,0.625777807878728,0.453229257223045,FALSE,9.61432950418994,"black","46"
"Syne3",700,666,0.0718327447610676,0.0840591482690598,1.0766102464837,0.281654424669259,0.626061606480242,0.45343480275014,FALSE,9.4152947394518,"black","46"
"Hist1h3b",12,18,-0.584962500721156,-0.572736097213164,-1.07616978538465,0.281851329997516,0.626288982517139,0.453523363294348,FALSE,3.87744375108173,"black","46"
"A930001C03Rik",12,18,-0.584962500721156,-0.572736097213164,-1.07616978538465,0.281851329997516,0.626288982517139,0.453523363294348,FALSE,3.87744375108173,"black","46"
"Abcb4",12,18,-0.584962500721156,-0.572736097213164,-1.07616978538465,0.281851329997516,0.626288982517139,0.453523363294348,FALSE,3.87744375108173,"black","46"
"Zc3h18",1305,1372,-0.0722306747155663,-0.0600042712075741,-1.07589798932396,0.281972881272818,0.626348821337389,0.453582899980082,FALSE,10.385949428815,"black","46"
"Fndc3a",1182,1140,0.0521962111254268,0.064422614633419,1.07587550194837,0.281982939556777,0.626266085689007,0.453582899980082,FALSE,10.1809162146148,"black","46"
"Gxylt1",1272,1338,-0.072979445357106,-0.0607530418491138,-1.07559982576755,0.282106265378004,0.62643489556179,0.453705163141687,FALSE,10.3493726779629,"black","46"
"Alkbh4",134,118,0.18344614109593,0.195672544603923,1.07545521479441,0.282170972813468,0.626473504792471,0.453733126474236,FALSE,6.97436611990981,"black","46"
"Snhg18",318,294,0.113210610447991,0.125437013955983,1.07507759816385,0.282339988106463,0.626743645630696,0.453898841110748,FALSE,8.25627765006036,"black","46"
"Sepw1",571,613,-0.102396328327938,-0.0901699248199457,-1.07501345622599,0.282368703852402,0.626702308516672,0.453898841110748,FALSE,9.20854509952681,"black","46"
"2610020H08Rik",102,88,0.212993723334198,0.22522012684219,1.07446636757728,0.282613710798833,0.627088396424328,0.45401192163958,FALSE,6.5659284803044,"black","46"
"Ankrd37",102,88,0.212993723334198,0.22522012684219,1.07446636757728,0.282613710798833,0.627088396424328,0.45401192163958,FALSE,6.5659284803044,"black","46"
"Pcdhgc3",1017,1075,-0.0800169806193232,-0.067790577111331,-1.07446365650193,0.282614925279415,0.626933477844197,0.45401192163958,FALSE,10.0301124541672,"black","46"
"Rpn2",2040,2127,-0.0602508811018136,-0.0480244775938215,-1.07443346963929,0.282628448329024,0.626858439843851,0.45401192163958,FALSE,11.0244788774098,"black","46"
"Fam219b",270,298,-0.14235292341133,-0.130126519903338,-1.0741890740985,0.28273794829898,0.626996264242914,0.454059881550062,FALSE,8.1479920587565,"black","46"
"Fkbp5",984,945,0.0583439862308044,0.0705703897387966,1.07415545636685,0.282753012773258,0.626924658533773,0.454059881550062,FALSE,9.91334251222384,"black","46"
"Hist1h2ab",26,19,0.452512204697507,0.464738608205499,1.0738744021426,0.282878977539307,0.627098925593248,0.454062461246004,FALSE,4.47418361579234,"black","46"
"Ankrd27",985,946,0.0582835410043447,0.0705099445123369,1.07379193382877,0.282915945956394,0.627075876195663,0.454062461246004,FALSE,9.91483814384157,"black","46"
"Zdhhc20",1377,1446,-0.0705389928161537,-0.0583125893081615,-1.07371146046592,0.282952023244434,0.627050859680793,0.454062461246004,FALSE,10.462582340543,"black","46"
"Zfp157",264,242,0.12553088208386,0.137757285591852,1.07346649056535,0.283061865725777,0.627189295454989,0.454062461246004,FALSE,7.98162867831652,"black","46"
"Dcaf17",381,355,0.101971973101277,0.114198376609269,1.07342175717846,0.283081926926496,0.627076320686,0.454062461246004,FALSE,8.52266120094268,"black","46"
"Med8",381,355,0.101971973101277,0.114198376609269,1.07342175717846,0.283081926926496,0.627076320686,0.454062461246004,FALSE,8.52266120094268,"black","46"
"Inpp5a",898,952,-0.0842461285667966,-0.0720197250588044,-1.07341244821058,0.283086101761061,0.626928220343708,0.454062461246004,FALSE,9.85269469902454,"black","46"
"Ppp2r5b",988,1045,-0.0809199953835673,-0.0686935918755751,-1.07330659871978,0.283133575490858,0.62692848401463,0.454062652213747,FALSE,9.98882722927646,"black","46"
"Zfp513",289,318,-0.137957272783677,-0.125730869275684,-1.07298483177256,0.283277921794957,0.627143211813283,0.454180400914893,FALSE,8.24390431889252,"black","46"
"Thap7",308,338,-0.134092895587282,-0.121866492079289,-1.07293176563801,0.28330173232328,0.627091060730297,0.454180400914893,FALSE,8.33383298848854,"black","46"
"Zfp326",598,641,-0.100178872420637,-0.0879524689126445,-1.07267117994276,0.28341867559023,0.627245042818297,0.454273645909527,FALSE,9.27409111040842,"black","46"
"Akt2",989,1046,-0.0808404254878319,-0.0686140219798397,-1.07259103558473,0.283454648616407,0.627219804952802,0.454273645909527,FALSE,9.99024692350303,"black","46"
"Gltp",1146,1208,-0.0760134105681729,-0.0637870070601807,-1.07247856239788,0.283505137745822,0.627226690945345,0.454278633196142,FALSE,10.200398034041,"black","46"
"Trim7",116,134,-0.2081081953302,-0.195881791822208,-1.07201403743009,0.283713727180724,0.627583297267435,0.454440207451629,FALSE,6.96203509279267,"black","46"
"Polr2c",416,389,0.0968133731548999,0.109039776662892,1.07193568623636,0.283748920096278,0.627556290202911,0.454440207451629,FALSE,8.65203303156364,"black","46"
"Vmn1r43",63,52,0.276840205358825,0.289066608866817,1.07188409330227,0.283772095649171,0.627502718272821,0.454440207451629,FALSE,5.8388598208205,"black","46"
"Pdhx",411,446,-0.117905316238621,-0.105678912730629,-1.07178144305469,0.283818209965962,0.627499880049996,0.454440207451629,FALSE,8.74194724180099,"black","46"
"Mphosph8",709,675,0.0708981253013228,0.083124528809315,1.07163624216597,0.28388344828091,0.627539317380359,0.454440207451629,FALSE,9.43419275458885,"black","46"
"Nkx2-5",129,148,-0.198226110205696,-0.185999706697704,-1.07162091148073,0.283890336903393,0.627449778007348,0.454440207451629,FALSE,7.1103403105261,"black","46"
"Mrpl47",173,155,0.158503822362487,0.170730225870479,1.07083265162964,0.284244682620364,0.628128084328325,0.454775897498945,FALSE,7.35537631645548,"black","46"
"Dph6",662,629,0.0737711999279291,0.0859976034359213,1.07076205525256,0.284276432342963,0.628093405839201,0.454775897498945,FALSE,9.33380180684325,"black","46"
"Gm11127",61,74,-0.278716028066063,-0.266489624558071,-1.07061884056088,0.284340848499187,0.628078500589094,0.454775897498945,FALSE,6.07009535159592,"black","46"
"Mppe1",61,74,-0.278716028066063,-0.266489624558071,-1.07061884056088,0.284340848499187,0.628078500589094,0.454775897498945,FALSE,6.07009535159592,"black","46"
"Nr3c1",2050,2137,-0.059962998267002,-0.0477365947590098,-1.07055444960345,0.284369813956003,0.627985315590246,0.454775897498945,FALSE,11.0313896935263,"black","46"
"Cnot8",575,617,-0.10170853331768,-0.089482129809688,-1.0704163093001,0.284431961359136,0.628017801273116,0.454775897498945,FALSE,9.21827241249058,"black","46"
"Naip6",104,121,-0.218423519133503,-0.206197115625511,-1.07041611894657,0.284432047002886,0.627913268346042,0.454775897498945,FALSE,6.80965147770784,"black","46"
"Utp23",272,300,-0.141355849245542,-0.12912944573755,-1.06971426666533,0.284747942624669,0.628505837347114,0.455137957878655,FALSE,8.15814076587311,"black","46"
"Rabl3",143,163,-0.188856817452688,-0.176630413944696,-1.06970208999636,0.284753425296788,0.628413168445437,0.455137957878655,FALSE,7.25429974550473,"black","46"
"Mrpl50",601,644,-0.0996956974034315,-0.0874692938954394,-1.06936153575881,0.284906792320961,0.6286468372562,0.4552796332906,FALSE,9.2810690294129,"black","46"
"Ctc1",845,897,-0.0861566437497139,-0.0739302402417217,-1.06922677499586,0.284967496632882,0.628676001986789,0.4552796332906,FALSE,9.7658858530444,"black","46"
"Dbndd2",241,220,0.131529622705302,0.143756026213294,1.06918901367981,0.284984508158307,0.628608780990974,0.4552796332906,FALSE,7.84712452487731,"black","46"
"Gm9958",34,26,0.387023123109247,0.39924952661724,1.0670153678792,0.285964896401087,0.630561169795802,0.456201059270016,FALSE,4.89395127969571,"black","46"
"Sh2d4a",34,26,0.387023123109247,0.39924952661724,1.0670153678792,0.285964896401087,0.630561169795802,0.456201059270016,FALSE,4.89395127969571,"black","46"
"Zfp558",34,26,0.387023123109247,0.39924952661724,1.0670153678792,0.285964896401087,0.630561169795802,0.456201059270016,FALSE,4.89395127969571,"black","46"
"Srm",1004,965,0.0571584217953287,0.0693848253033209,1.06700924069107,0.285967663188744,0.63035729153443,0.456201059270016,FALSE,9.94296434305311,"black","46"
"Sin3a",1291,1248,0.0488710664449421,0.0610974699529343,1.06697536142797,0.285982962005382,0.630286071914309,0.456201059270016,FALSE,10.3098377520847,"black","46"
"Mtpn",3352,3469,-0.04949769158703,-0.0372712880790378,-1.06697445360079,0.285983371959375,0.630182067471732,0.456201059270016,FALSE,11.7355552794929,"black","46"
"Ogfod3",89,76,0.227805917522812,0.240032321030805,1.06692823984983,0.286004241557251,0.630123174234722,0.456201059270016,FALSE,6.36183047220499,"black","46"
"Gli2",457,429,0.0912165175585251,0.103442921066517,1.06688660493648,0.286023044285935,0.63005974763752,0.456201059270016,FALSE,8.79044209627881,"black","46"
"Rab24",421,394,0.0956246036100197,0.107851007118012,1.06682199154881,0.286052225969266,0.630019201398622,0.456201059270016,FALSE,8.66986412126139,"black","46"
"Kcnip4",14,9,0.637429920615292,0.649656324123284,1.06681476064743,0.286055491824358,0.629921599511423,0.456201059270016,FALSE,3.48863996174996,"black","46"
"Tgm5",29,38,-0.389946518316013,-0.377720114808021,-1.06666685808238,0.28612229792364,0.629963928523379,0.456201059270016,FALSE,5.05295425428558,"black","46"
"Parp4",669,636,0.072979445357106,0.0852058488650982,1.06664491233602,0.286132211494294,0.629881002323406,0.456201059270016,FALSE,9.34937267796291,"black","46"
"Zfp654",393,427,-0.119706757361884,-0.107480353853892,-1.0662460417565,0.286312434079726,0.630172953413382,0.456370504952801,FALSE,8.67823888093955,"black","46"
"Surf2",355,330,0.105353000146229,0.117579403654221,1.06619903206384,0.286333679624282,0.630114957537545,0.456370504952801,FALSE,8.41899871431893,"black","46"
"Suz12",1970,1920,0.0370893187352213,0.0493157222432134,1.06608313594799,0.286386062224471,0.630125490741196,0.456378133788478,FALSE,10.9254352549761,"black","46"
"Map3k10",530,570,-0.104969559601543,-0.0927431560935503,-1.06572827892239,0.286546490365534,0.630373709861965,0.456557910326281,FALSE,9.10233332925133,"black","46"
"Psma6",624,592,0.0759488532332995,0.0881752567412917,1.06549589607065,0.286651581752293,0.630500131387042,0.456649473071375,FALSE,9.2474277922456,"black","46"
"Il17rc",483,521,-0.109260183442734,-0.0970337799347416,-1.06523353996348,0.286770259334768,0.630656389257972,0.456762645251476,FALSE,8.97050947055714,"black","46"
"Porcn",219,199,0.138162439057525,0.150388842565517,1.06502019753248,0.286866789886495,0.630763898240708,0.45684051029523,FALSE,7.70570584007241,"black","46"
"4921531C22Rik",76,64,0.247927513443585,0.260153916951577,1.06486123253091,0.286938730671226,0.630817312413877,0.456879196336386,FALSE,6.12396375672179,"black","46"
"Ogfrl1",460,432,0.0906025487809075,0.1028289522889,1.06414301421962,0.287263917489431,0.631374948724592,0.457215601695183,FALSE,8.80018877655392,"black","46"
"U2af1",460,432,0.0906025487809075,0.1028289522889,1.06414301421962,0.287263917489431,0.631374948724592,0.457215601695183,FALSE,8.80018877655392,"black","46"
