"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Col5a2",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Scara3",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Sardh",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Kit",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Bicd1",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"4930567K12Rik",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Spon1",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Armcx3",3,16,-2.41503749927884,-2.26146286172139,-2.91956362182839,0.00350521836656218,0.00902296603999966,0.00275615879040006,TRUE,2.79248125036058,"red","4"
"Tm6sf1",4,18,-2.16992500144231,-2.01635036388486,-2.8808281956915,0.0039663177522277,0.0100781717662347,0.00308110745763435,TRUE,3.08496250072116,"red","4"
"Gm11565",2,13,-2.70043971814109,-2.54686508058364,-2.82076805457753,0.00479088287958993,0.0119155639903352,0.0036417991589682,TRUE,2.35021985907055,"red","4"
"Adgrv1",2,13,-2.70043971814109,-2.54686508058364,-2.82076805457753,0.00479088287958993,0.0119155639903352,0.0036417991589682,TRUE,2.35021985907055,"red","4"
"Gm12596",2,13,-2.70043971814109,-2.54686508058364,-2.82076805457753,0.00479088287958993,0.0119155639903352,0.0036417991589682,TRUE,2.35021985907055,"red","4"
"Anks4b",2,13,-2.70043971814109,-2.54686508058364,-2.82076805457753,0.00479088287958993,0.0119155639903352,0.0036417991589682,TRUE,2.35021985907055,"red","4"
"Gbp7",15,4,1.90689059560852,2.06046523316597,2.81268638333425,0.00491295418827307,0.0121752385371604,0.00372187238897048,TRUE,2.95344529780426,"red","4"
"Syn2",15,4,1.90689059560852,2.06046523316597,2.81268638333425,0.00491295418827307,0.0121752385371604,0.00372187238897048,TRUE,2.95344529780426,"red","4"
"Parpbp",13,3,2.11547721741994,2.26905185497739,2.78117757846825,0.00541621014845946,0.0132704748557952,0.00405630224435843,TRUE,2.64270110943112,"red","4"
"Trim17",13,3,2.11547721741994,2.26905185497739,2.78117757846825,0.00541621014845946,0.0132704748557952,0.00405630224435843,TRUE,2.64270110943112,"red","4"
"Cdkn3",13,3,2.11547721741994,2.26905185497739,2.78117757846825,0.00541621014845946,0.0132704748557952,0.00405630224435843,TRUE,2.64270110943112,"red","4"
"Snord2",11,2,2.4594316186373,2.61300625619475,2.77564681549893,0.00550920192805127,0.0134630543851016,0.00411440121170776,TRUE,2.22971580931865,"red","4"
"Gm14005",11,2,2.4594316186373,2.61300625619475,2.77564681549893,0.00550920192805127,0.0134630543851016,0.00411440121170776,TRUE,2.22971580931865,"red","4"
"Gdap1l1",11,2,2.4594316186373,2.61300625619475,2.77564681549893,0.00550920192805127,0.0134630543851016,0.00411440121170776,TRUE,2.22971580931865,"red","4"
"Depdc1a",11,2,2.4594316186373,2.61300625619475,2.77564681549893,0.00550920192805127,0.0134630543851016,0.00411440121170776,TRUE,2.22971580931865,"red","4"
"Slc8a2",11,2,2.4594316186373,2.61300625619475,2.77564681549893,0.00550920192805127,0.0134630543851016,0.00411440121170776,TRUE,2.22971580931865,"red","4"
"Gm973",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Pemt",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Fbxw10",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Enpp2",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Ggt7",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Tmem136",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Nxpe4",1,10,-3.32192809488736,-3.16835345732991,-2.76345023189926,0.0057193813670397,0.0139143634372565,0.00425154189232734,TRUE,1.66096404744368,"red","4"
"Gzmm",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Pld6",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Cnp",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Asic1",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Dagla",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Dclk2",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Tmem86b",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Lrrc27",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Col5a3",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Eda",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Gm5127",3,15,-2.32192809488736,-2.16835345732991,-2.75455450715517,0.0058772099436417,0.0142454083697819,0.00435109211268016,TRUE,2.74592654816484,"red","4"
"Zkscan4",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Slc9a3r2",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Lix1l",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Rgl3",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Pknox2",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Abcd1",2,12,-2.58496250072116,-2.4313878631637,-2.63952115733241,0.00830232408222423,0.0192795879387904,0.00589156069195489,TRUE,2.29248125036058,"red","4"
"Man2c1os",12,3,2,2.15357463755745,2.58734111582096,0.00967197895459411,0.0221266899099248,0.00676400013339102,TRUE,2.58496250072116,"red","4"
"2310010G23Rik",12,3,2,2.15357463755745,2.58734111582096,0.00967197895459411,0.0221266899099248,0.00676400013339102,TRUE,2.58496250072116,"red","4"
"9430060I03Rik",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Edar",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Eml6",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Cdkl1",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Krt18",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Lcn12",3,14,-2.22239242133645,-2.068817783779,-2.58316840194608,0.00978975249117,0.0223453766665555,0.006828472663875,TRUE,2.69615871138938,"red","4"
"Gm9895",10,2,2.32192809488736,2.47550273244481,2.56766868393109,0.0102384961481848,0.0232078486467553,0.00709328210514007,TRUE,2.16096404744368,"red","4"
"Nnat",10,2,2.32192809488736,2.47550273244481,2.56766868393109,0.0102384961481848,0.0232078486467553,0.00709328210514007,TRUE,2.16096404744368,"red","4"
"Ppp1r16b",10,2,2.32192809488736,2.47550273244481,2.56766868393109,0.0102384961481848,0.0232078486467553,0.00709328210514007,TRUE,2.16096404744368,"red","4"
"Rad54l",10,2,2.32192809488736,2.47550273244481,2.56766868393109,0.0102384961481848,0.0232078486467553,0.00709328210514007,TRUE,2.16096404744368,"red","4"
"Coch",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Heyl",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Steap1",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Zfhx3",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Bmper",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Trim71",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Arl13a",2,11,-2.4594316186373,-2.30585698107985,-2.44937974080887,0.0143102487792638,0.0311773445372215,0.00952681026137558,TRUE,2.22971580931865,"red","4"
"Tchh",1541,6177,-2.00303946883862,-1.84946483128117,-50.4003151543541,0,0,0,FALSE,11.5911708809341,"red","4"
"H60c",2040,605,1.7535621046969,1.90713674225435,31.181057146437,1.92482374182846e-213,2.52074917229855e-210,7.70645634321862e-211,FALSE,10.1175723845104,"red","4"
"Krt71",1339,3740,-1.48188230945069,-1.32830767189324,-30.826180297729,1.16859033547429e-208,1.39125991212467e-205,4.25337193112409e-206,FALSE,11.1278814000497,"red","4"
"Rptn",3826,1902,1.00831962748555,1.161894265043,29.6061531186228,1.2451741645042e-192,1.08712005722313e-189,3.32355291549617e-190,FALSE,11.3974613446033,"red","4"
"Ereg",2690,1153,1.22221365979222,1.37578829734967,28.3227749560696,1.81209822856595e-176,1.31840213340554e-173,4.03063049491413e-174,FALSE,10.7822836275479,"red","4"
"Krt25",787,2535,-1.68755020638322,-1.53397556882577,-28.2801281000792,6.06755961273801e-176,4.18214529939037e-173,1.27856910655495e-173,FALSE,10.4639949286991,"red","4"
"Alox12e",1020,2866,-1.49046945740329,-1.33689481984584,-27.1177127459944,6.08775293422412e-162,3.79643868698091e-159,1.16065054478413e-159,FALSE,10.7395881655605,"red","4"
"Kctd12",910,2637,-1.5349591207785,-1.38138448322105,-26.670595350602,1.03271616748018e-156,5.40978037172819e-154,1.65388277101403e-154,FALSE,10.5972022954753,"red","4"
"Gadl1",600,1992,-1.7311832415722,-1.57760860401475,-25.5871147286574,2.12257812983515e-144,9.58527006493831e-142,2.93041711984578e-142,FALSE,10.094410311282,"red","4"
"Aox4",3338,1793,0.896608466494223,1.05018310405167,25.4828542927493,3.05385763929737e-143,1.24979123888245e-140,3.82087267008889e-141,FALSE,11.2564640061155,"red","4"
"Pla2g4e",2217,964,1.20150371863735,1.3550783561948,25.4156860357961,1.69187068223408e-142,6.51668778074633e-140,1.99228746900328e-140,FALSE,10.5136411955486,"red","4"
"Xist",6981,4867,0.520400936848002,0.673975574405453,25.2517537484524,1.08342813956091e-140,4.05387854733992e-138,1.23935528330645e-138,FALSE,12.5090175277025,"purple","3"
"Krt27",774,2250,-1.53951952995999,-1.38594489240254,-24.6972075386678,1.14597753515002e-134,3.84813379495505e-132,1.17645481825722e-132,FALSE,10.3659495211244,"red","4"
"Gsdmc",2249,1064,1.07978551027663,1.23336014783408,23.7959392274939,3.6792546179452e-125,1.12054694131652e-122,3.42574587693257e-123,FALSE,10.5951751906395,"red","4"
"Ptgr1",1627,631,1.36650234068998,1.52007697824743,23.734412839506,1.59183967319152e-124,4.73789371820821e-122,1.44847299760839e-122,FALSE,9.98474736532754,"red","4"
"Dsc1",6746,4940,0.449521276546086,0.603095914103537,22.4869258360587,5.57292636185745e-112,1.2583283385325e-109,3.84697236555794e-110,FALSE,12.4950559647451,"purple","3"
"Lnx1",390,1373,-1.81578559639749,-1.66221095884004,-22.0555188341495,8.45565157739664e-108,1.78605182350946e-105,5.46033320405728e-106,FALSE,9.51522311194836,"red","4"
"Esd",976,279,1.8066160257337,1.96019066329115,21.9634581994896,6.44060908769387e-107,1.33882883511808e-104,4.09307918545168e-105,FALSE,9.02742932469604,"red","4"
"Malat1",6118,4428,0.466404884776651,0.619979522334102,21.9487156737918,8.90826937127087e-107,1.8228546200963e-104,5.57284703459689e-105,FALSE,12.3456419491699,"purple","3"
"Micu1",456,1487,-1.70529891788768,-1.55172428033023,-21.8416051162015,9.34152502735773e-106,1.88210171935811e-103,5.75397778292402e-104,FALSE,9.68553947310858,"red","4"
"Gyk",1180,436,1.43638681947228,1.58996145702973,20.8869722039891,7.03398868242973e-97,1.26187829842602e-94,3.85782533388983e-95,FALSE,9.48637773451307,"red","4"
"Cd24a",2081,1089,0.934273011018428,1.08784764857588,20.7048250175739,3.13370801374694e-95,5.47187201973732e-93,1.6728654837694e-93,FALSE,10.5559247442261,"red","4"
"Skint5",540,1511,-1.484472348114,-1.33089771055655,-19.6206545194793,1.03018243122974e-85,1.68640863992309e-83,5.15570319459565e-84,FALSE,9.81905177110783,"red","4"
"Aqp3",1897,1008,0.91222403991156,1.06579867746901,19.4415418574823,3.4368007990791e-84,5.48882234935852e-82,1.67804755331699e-82,FALSE,10.4333919434557,"red","4"
"Chac1",365,1166,-1.67559941943312,-1.52202478187567,-19.0683771417026,4.62434556105642e-81,7.0419104032087e-79,2.15285898698522e-79,FALSE,9.34955236348394,"red","4"
"Itpr3",1699,3276,-0.947249504456789,-0.793674866899338,-18.9121029180466,9.06679644937689e-80,1.34930416251182e-77,4.12510444767447e-78,FALSE,11.2040948894126,"purple","3"
"Krtap21-1",240,911,-1.92441664819353,-1.77084201063608,-18.7823071419728,1.05399208587092e-78,1.55090790523208e-76,4.74144916732245e-77,FALSE,8.86909891970529,"red","4"
"Dsg1b",1422,686,1.0516409834466,1.20521562100405,18.5792566315555,4.73011878567191e-77,6.66082103410315e-75,2.03539991567126e-75,FALSE,9.94788525789611,"red","4"
"Abca5",1203,2489,-1.04892958780496,-0.895354950247509,-18.2707100888351,1.41596204566019e-74,1.8921876479557e-72,5.78481257175281e-73,FALSE,10.7568857210786,"purple","3"
"Myo5a",268,933,-1.79964408039399,-1.64606944283654,-18.0547003869379,7.24539994922574e-73,9.39462947871885e-71,2.87213431364312e-71,FALSE,8.96591123065476,"red","4"
"Psors1c2",362,1093,-1.5942317985887,-1.44065716103125,-17.7229511675784,2.78889906646635e-70,3.54596331790712e-68,1.08407499660856e-68,FALSE,9.29696178637755,"red","4"
"Rn45s",3018,2032,0.570692403754517,0.724267041311968,17.6818235720114,5.78930488928259e-70,7.22064160286141e-68,2.20750084514514e-68,FALSE,11.2740308886494,"purple","3"
"Serpinb12",1394,710,0.973339631476378,1.12691426903383,17.435287034393,4.45318190869051e-68,5.39989539594546e-66,1.65086072760088e-66,FALSE,9.95834503013023,"red","4"
"Slc43a2",353,1049,-1.57127458930609,-1.41769995174864,-17.1539548709181,5.87168825536403e-66,6.68657646889107e-64,2.04422598683686e-64,FALSE,9.24916166792422,"red","4"
"Sema3d",730,1679,-1.20163386116965,-1.0480592236122,-17.1057324560833,1.34500237454987e-65,1.51846130147457e-63,4.64225312747413e-64,FALSE,10.1125695843522,"red","4"
"Tbc1d9",306,946,-1.62830853064674,-1.47473389308929,-16.778624503066,3.49845891213977e-63,3.69482402527278e-61,1.12958482182803e-61,FALSE,9.07154210801602,"red","4"
"Abca3",487,1259,-1.37028460563667,-1.21670996807922,-16.7003338914154,1.30333419091138e-62,1.34397358773035e-60,4.10880776798532e-61,FALSE,9.61292026490068,"red","4"
"Mill1",246,828,-1.75097245216009,-1.59739781460264,-16.6452571534134,3.275560423182e-62,3.32532862806135e-60,1.01662236689906e-60,FALSE,8.81800073141928,"red","4"
"Epgn",683,237,1.52699851939183,1.68057315694928,16.5342224036511,2.08045519256733e-61,2.07981993907341e-59,6.35844364777068e-60,FALSE,8.65224250859417,"red","4"
"2900026A02Rik",195,723,-1.89052152320151,-1.73694688564406,-16.5086961697147,3.17672649885208e-61,3.1516977446187e-59,9.63539781856885e-60,FALSE,8.55259107535036,"red","4"
"Trim2",818,1775,-1.11764627633766,-0.964071638780206,-16.4158594079628,1.47280572602545e-60,1.42873065096514e-58,4.36792780054402e-59,FALSE,10.2347801711106,"purple","3"
"Stk10",515,1284,-1.31800086505172,-1.16442622749427,-16.2875465929419,1.20986243116656e-59,1.15652251084359e-57,3.53573070169401e-58,FALSE,9.66742905459644,"red","4"
"Pnpla3",865,1837,-1.08657958858726,-0.933004951029812,-16.2492718359317,2.26033113558674e-59,2.14502148924956e-57,6.5577783953388e-58,FALSE,10.2998461168177,"purple","3"
"Gsto1",841,355,1.2442867758631,1.39786141342055,16.0272899423668,8.23986469143878e-58,7.653139574403e-56,2.33972450201841e-56,FALSE,9.09381860232359,"red","4"
"Elovl7",4188,3208,0.384587300475889,0.53816193803334,15.9859598356791,1.60082101956035e-57,1.47636282198326e-55,4.51354928899588e-56,FALSE,11.8397520766929,"purple","3"
"Tspan8",280,861,-1.62058641045188,-1.46701177289443,-15.9445238402389,3.11001557929406e-57,2.84816531653392e-55,8.70743583350011e-56,FALSE,8.93957622217091,"red","4"
"Ak3",941,428,1.13658392632739,1.29015856388484,15.9420761275672,3.23427468520629e-57,2.94139314426817e-55,8.99245276112721e-56,FALSE,9.30975894956484,"red","4"
"Arl5a",2066,1324,0.641937132057842,0.795511769615293,15.8703191861573,1.01722261036867e-56,9.18727400371596e-55,2.80874141707103e-55,FALSE,10.6916559728361,"purple","3"
"Car6",558,1330,-1.25308921855937,-1.09951458100191,-15.8297853632527,1.93881422294911e-56,1.72725925603684e-54,5.28059205427826e-55,FALSE,9.75066592110887,"red","4"
"Maoa",1573,918,0.77695261200188,0.930527249559331,15.8229776826652,2.1602939291964e-56,1.91156819572676e-54,5.84406295134101e-55,FALSE,10.2308266494147,"purple","3"
"Krt6a",2244,1479,0.601450623509725,0.755025261067176,15.8088571328326,2.70326296046453e-56,2.37596857249956e-54,7.26383183144361e-55,FALSE,10.8311316488539,"purple","3"
"Krtap6-1",132,566,-2.10026412347343,-1.94668948591598,-15.7860390023058,3.88204022952768e-56,3.38927992305963e-54,1.03617361255303e-54,FALSE,8.09452618109517,"red","4"
"Rab31",945,436,1.11598619433151,1.26956083188896,15.7770870993507,4.47362320414927e-56,3.87990526367807e-54,1.18616801937079e-54,FALSE,9.32617742194268,"red","4"
"Prr9",954,1937,-1.02176278259774,-0.868188145040291,-15.7020359883652,1.464649120708e-55,1.25366306436549e-53,3.8327096487068e-54,FALSE,10.4087268473044,"purple","3"
"Atp6v1a",2495,1705,0.549268076313089,0.70284271387054,15.6587759306542,2.89413951942852e-55,2.42959302220743e-53,7.42777296654117e-54,FALSE,11.0101900620681,"purple","3"
"Cgn",878,1819,-1.05085269811613,-0.897278060558676,-15.6468752949881,3.48936794523219e-55,2.91062182234145e-53,8.89837840749562e-54,FALSE,10.3035034785934,"purple","3"
"Mal2",2618,1815,0.528495549062129,0.68207018661958,15.6223472859805,5.12824117022517e-55,4.1974653978293e-53,1.28325278040441e-53,FALSE,11.0900016074142,"purple","3"
"Krtap6-5",212,720,-1.76393264176648,-1.61035800420902,-15.6125250147034,5.98218160544277e-55,4.86600312452661e-53,1.48763871698253e-53,FALSE,8.60988677544644,"red","4"
"Gm11568",122,538,-2.14072502499374,-1.98715038743629,-15.6007138130445,7.19847331666411e-55,5.81921028117489e-53,1.77905403983495e-53,FALSE,8.00109985005976,"red","4"
"Ypel2",616,1408,-1.19264507794239,-1.03907044038494,-15.5541476153948,1.49127399175746e-54,1.1908368412229e-52,3.6406367716517e-53,FALSE,9.8631090796661,"red","4"
"Lrrfip1",1525,894,0.770462506154292,0.924037143711743,15.4883861590265,4.15592197857295e-54,3.25903917553242e-52,9.96356297686615e-53,FALSE,10.1893622742605,"purple","3"
"S100a3",293,864,-1.56013064774122,-1.40655601018377,-15.475351412877,5.08945922665731e-54,3.94387917350912e-52,1.20572617885115e-52,FALSE,8.97482217829286,"red","4"
"Arsa",238,759,-1.67313831210752,-1.51956367455007,-15.3659207798424,2.77073990068726e-53,2.10962847322095e-51,6.44957455821104e-52,FALSE,8.73138691936171,"red","4"
"Krt6b",2290,1555,0.558433017966342,0.712007655523793,15.1729489305447,5.34217128922082e-52,4.02075144848482e-50,1.22922763776719e-50,FALSE,10.8819153740011,"purple","3"
"Gas7",1762,3051,-0.792068255658242,-0.638493618100791,-15.0827255767271,2.1040085509218e-51,1.57451977044982e-49,4.81363556749353e-50,FALSE,11.1790323367495,"purple","3"
"Faah",1596,2819,-0.820722826348076,-0.667148188790625,-15.0732738977916,2.42778234829696e-51,1.80649077461915e-49,5.52281934355856e-50,FALSE,11.0506063493964,"purple","3"
"Abcc5",247,763,-1.62717201524985,-1.4735973776924,-15.0598131191442,2.97627152854959e-51,2.20210462925906e-49,6.73229346857629e-50,FALSE,8.7619532392096,"red","4"
"Gpr146",122,519,-2.08885339079499,-1.93527875323754,-15.057516570023,3.08146614932932e-51,2.25446260847021e-49,6.89236273903128e-50,FALSE,7.97516403296038,"red","4"
"Ccdc50",572,1311,-1.19658063344337,-1.04300599588592,-15.0552939390763,3.18679810616085e-51,2.31857266657125e-49,7.08836056751271e-50,FALSE,9.75816165350007,"red","4"
"Wnt3",148,572,-1.95041797114944,-1.79684333359199,-15.0332976295341,4.44324573509713e-51,3.19718385422154e-49,9.77445834935442e-50,FALSE,8.18466235120367,"red","4"
"Slc25a37",277,814,-1.55514281821706,-1.40156818065961,-14.9805335621619,9.84236935564256e-51,7.00519940660299e-49,2.14163566910152e-49,FALSE,8.89131357515772,"red","4"
"Cux1",165,604,-1.87208252507926,-1.71850788752181,-14.9765697344549,1.04471706832304e-50,7.39546741986944e-49,2.26094874631856e-49,FALSE,8.30236347678545,"red","4"
"Anpep",267,795,-1.57411511848416,-1.42054048092671,-14.9558001232493,1.42755556818734e-50,1.00512192048287e-48,3.07286749706642e-49,FALSE,8.84775349092964,"red","4"
"Nuak1",254,767,-1.59439808073077,-1.44082344317332,-14.8475124588839,7.21983407924579e-50,5.02930569690441e-48,1.53756372176264e-48,FALSE,8.78588372713755,"red","4"
"Serpinb3b",1661,1039,0.676856419058165,0.830431056615616,14.7645650145253,2.47916610365809e-49,1.70879785755297e-47,5.22415170590317e-48,FALSE,10.3594081484333,"purple","3"
"Stom",592,224,1.40209844357135,1.5556730811288,14.5610710675914,4.96733818914481e-48,3.3189929043388e-46,1.01468540391967e-46,FALSE,8.50840414384328,"red","4"
"Ces2g",913,452,1.01429208756903,1.16786672512649,14.5190881428632,9.1722249723121e-48,6.09743442829438e-46,1.86411296862358e-46,FALSE,9.3273250061997,"red","4"
"Marcks",963,491,0.971812773528766,1.12538741108622,14.4751999769538,1.73819476845686e-47,1.14966660038945e-45,3.51477075248982e-46,FALSE,9.42548560107907,"red","4"
"Nlrc5",924,1814,-0.973209699112465,-0.819635061555014,-14.4666459908134,1.96839159497675e-47,1.2953797149656e-45,3.96024615657043e-46,FALSE,10.3383538909723,"purple","3"
"Mat2a",1353,799,0.75989443104856,0.913469068606011,14.448233098565,2.57199464613727e-47,1.68414209429068e-45,5.14877389153052e-46,FALSE,10.0219989084523,"purple","3"
"Pvrl3",363,936,-1.36653898158765,-1.2129643440302,-14.364318024822,8.66555080064047e-47,5.64597280025809e-45,1.72609172615591e-45,FALSE,9.18709522878958,"red","4"
"Myh14",604,1319,-1.12682410992647,-0.973249472369014,-14.2625912311219,3.74294074771836e-46,2.4146577355724e-44,7.38211267804789e-45,FALSE,9.80181679428831,"purple","3"
"Srgap2",1077,2023,-0.909478070014076,-0.755903432456625,-14.2461177729662,4.7390404799773e-46,3.04227814342072e-44,9.30087925996282e-45,FALSE,10.5275415695512,"purple","3"
"Pik3c2a",1885,1255,0.586877159317893,0.740451796875344,14.2450958071785,4.8088802291155e-46,3.072053438073e-44,9.39190855032853e-45,FALSE,10.5869102284971,"purple","3"
"Slc6a9",366,935,-1.35312271649096,-1.19954807893351,-14.230897038132,5.89210853899073e-46,3.74577929255449e-44,1.1451629105597e-44,FALSE,9.19226119652952,"red","4"
"Ing5",886,442,1.00326032916359,1.15683496672104,14.194774262925,9.87037637658787e-46,6.21454081864398e-44,1.89991483636428e-44,FALSE,9.28953272397322,"red","4"
"Pgm1",157,559,-1.83208372395156,-1.67850908639411,-14.1703762459469,1.39749757656395e-45,8.71506107746741e-44,2.66437606962475e-44,FALSE,8.21066261086741,"red","4"
"Mgst2",480,161,1.5759737174939,1.72954835505135,14.1442059731985,2.02792661058426e-45,1.2586600422849e-43,3.84798645316128e-44,FALSE,8.11890373686157,"red","4"
"Gpsm1",901,1760,-0.965976417711122,-0.812401780153671,-14.1416087954623,2.10418325077258e-45,1.29982942698668e-43,3.97384985494994e-44,FALSE,10.2983715046691,"purple","3"
"Cdr2",426,1030,-1.27371900184474,-1.12014436428729,-14.1410045984376,2.12232849273649e-45,1.30488328360925e-43,3.98930054947152e-44,FALSE,9.37156912114821,"red","4"
"Card14",1512,2625,-0.795859283219775,-0.642284645662324,-14.063580842974,6.35856414205692e-45,3.87310493043616e-43,1.18408901556414e-43,FALSE,10.960172065831,"purple","3"
"Krtap8-1",359,915,-1.34978789934835,-1.1962132617909,-14.0468344607444,8.05550872748717e-45,4.86151807811853e-43,1.48626754468498e-43,FALSE,9.16273398349723,"red","4"
"Tmem56",1100,2039,-0.890358251604574,-0.736783614047123,-13.9868726628974,1.87476286972863e-44,1.1262336945856e-42,3.44313146859891e-43,FALSE,10.5484669342143,"purple","3"
"Ppp1r13b",413,1000,-1.27578631324264,-1.12221167568519,-13.954235879652,2.96462010981238e-44,1.77281575151155e-42,5.41986776936486e-43,FALSE,9.32789112804077,"red","4"
