"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Odc1",66,80,-0.277533975528909,-0.528725777793112,-2.21321741560646,0.0268826599798313,0.0618570431270236,0.0225925027025023,FALSE,6.18316110712291,"black","46"
"Slc25a24",80,94,-0.232660756790275,-0.483852559054477,-2.21260129842239,0.026925145443119,0.0619439177051377,0.0226242325434646,FALSE,6.4382584732825,"black","46"
"Pdia4",532,386,0.462825398233109,0.211633595968907,2.21237765909134,0.0269405812268612,0.0619685422739763,0.0226332263558085,FALSE,8.82386973638463,"black","46"
"Fam84a",2407,2159,0.156872898451992,-0.0943189038122106,-2.21183094079374,0.0269783483759659,0.0620445156275507,0.0226609746623744,FALSE,11.1545839772485,"black","46"
"Sdhd",423,414,0.0310268956206237,-0.220164906643579,-2.21172864011479,0.0269854203527184,0.0620498822684544,0.0226629347600931,FALSE,8.70900040530964,"black","46"
"Ptgfrn",1118,850,0.395385441818126,0.144193639553924,2.21096315389595,0.0270383887054187,0.0621607619553121,0.0227034321634339,FALSE,9.92901175193413,"black","46"
"Emp3",44,21,1.06711419585854,0.815922393594334,2.20902339162015,0.0271730139335139,0.0624592974301149,0.0228124684700583,FALSE,4.92587452070803,"black","46"
"Agap1",210,139,0.595304444942615,0.344112642678412,2.20875775121435,0.0271914951227519,0.0624908088158014,0.0228239776051591,FALSE,7.41659329519482,"black","46"
"Fnip2",250,169,0.564904848379903,0.3137130461157,2.20866343848602,0.0271980592762666,0.0624949265174085,0.022824796202805,FALSE,7.68333186047214,"black","46"
"BC029214",372,262,0.505735809570581,0.254544007306378,2.20860661374346,0.0272020149310583,0.0624930500916155,0.022824796202805,FALSE,8.28629090632274,"black","46"
"Prkcb",149,94,0.664579668784524,0.413387866520321,2.20837665211023,0.027218027972695,0.062518869725038,0.0228342264973743,FALSE,6.8868786860699,"black","46"
"9030617O03Rik",37,50,-0.434402824145774,-0.685594626409977,-2.20797573826696,0.0272459644752315,0.062572063276597,0.0228536547693479,FALSE,5.42665477770184,"black","46"
"Usb1",214,142,0.591719866896465,0.340528064632263,2.20783954892139,0.0272554600581381,0.0625828948731051,0.0228576108729864,FALSE,7.44560705295291,"black","46"
"Rsrp1",1340,1028,0.382392736151257,0.131200933887054,2.20744230624274,0.0272831734793305,0.0626355464081053,0.0228768411802667,FALSE,10.1968209172695,"black","46"
"Elp2",438,313,0.484768212668556,0.233576410404353,2.20714205068583,0.0273041367784904,0.0626726855590414,0.022888981691546,FALSE,8.5324029532669,"black","46"
"Mrpl23",145,157,-0.114711658876693,-0.365903461140895,-2.20709785242776,0.0273072237940489,0.0626687864674151,0.022888981691546,FALSE,7.23726491945328,"black","46"
"Usp37",234,157,0.575743970691778,0.324552168427575,2.2064959603851,0.027349292768109,0.062754334816609,0.0229202271441679,FALSE,7.58249273423752,"black","46"
"Zfp524",103,61,0.755763189620332,0.504571387356129,2.20597077627394,0.0273860459477616,0.062827657968805,0.0229470074981971,FALSE,6.30861893237305,"black","46"
"Ndfip1",554,532,0.0584597305479999,-0.192732071716202,-2.20527497539922,0.0274348047680453,0.0629284933329048,0.0229813373395695,FALSE,9.08451230077519,"black","46"
"Macc1",1134,1047,0.115159198011419,-0.136032604252783,-2.20524899473727,0.0274366268338708,0.062921651206574,0.0229813373395695,FALSE,10.0896253259365,"black","46"
"Rps12",504,487,0.0495019614175742,-0.201689840846628,-2.20457795930045,0.0274837238170116,0.0630186243011323,0.0230167555359482,FALSE,8.95252894279113,"black","46"
"Tmem14c",583,558,0.0632307613713099,-0.187961040892893,-2.20443861133752,0.0274935127689445,0.0630300332124174,0.0230209224965078,FALSE,9.15573669251484,"black","46"
"Mon1b",403,286,0.494764691749578,0.243572889485376,2.20390167000227,0.0275312600909295,0.0631055226484723,0.0230468469259612,FALSE,8.40725368265318,"black","46"
"Tpbg",338,236,0.518236386920342,0.26704458465614,2.20386113824135,0.0275341113136101,0.0631010128896962,0.0230468469259612,FALSE,8.14176124282201,"black","46"
"Dxo",321,223,0.525529587201998,0.274337784937795,2.20359002672871,0.0275531893101947,0.0631336857422571,0.0230587802721488,FALSE,8.0636646935213,"black","46"
"Obfc1",269,273,-0.0212947783632291,-0.272486580627432,-2.2027574630384,0.0276118477348341,0.0632570234583016,0.0231038278130948,FALSE,8.08210975173824,"black","46"
"Fzd3",124,76,0.70626879694329,0.455076994679087,2.20180961659362,0.0276787595062909,0.063399222622858,0.0231557642595708,FALSE,6.60106191191523,"black","46"
"Clptm1l",928,865,0.101424672603486,-0.149767129660717,-2.2015303469213,0.0276985007727318,0.0634333451589583,0.0231674642543415,FALSE,9.80726865882583,"black","46"
"Aifm1",142,89,0.674013688538285,0.422821886274082,2.20147474430367,0.0277024327098054,0.063431256571936,0.0231674642543415,FALSE,6.81274027523554,"black","46"
"Ddx27",497,359,0.469262007739236,0.218070205475033,2.20093777350293,0.0277404293566418,0.063507154270144,0.0231951849287416,FALSE,8.72247103769267,"black","46"
"Uba52",409,401,0.0284986064868296,-0.222693195777373,-2.20075608783892,0.0277532958062721,0.0635255040348074,0.0232010774539336,FALSE,8.66170772969834,"black","46"
"Arfip2",835,625,0.417920007811967,0.166728205547764,2.20070127538934,0.0277571784746092,0.0635232876835036,0.0232010774539336,FALSE,9.49667238345543,"black","46"
"Nubp1",197,206,-0.0644487077268421,-0.315640509991044,-2.19996728500321,0.0278092162129097,0.0636312574363187,0.023240512040667,FALSE,7.6542761733198,"black","46"
"Bag4",1182,1089,0.118226081460625,-0.132965720803578,-2.19951772195134,0.0278411304193647,0.0636931521386409,0.0232631182979142,FALSE,10.1479012794472,"black","46"
"Copg1",626,460,0.444528795988242,0.19333699372404,2.19938454439871,0.0278505906733087,0.0637036654789481,0.0232669581625003,FALSE,9.0677544489385,"black","46"
"Uso1",1281,1176,0.123382415505283,-0.127809386758919,-2.19903383103021,0.0278755168224122,0.0637495446715836,0.023283714957381,FALSE,10.261363552589,"black","46"
"Scaf8",520,377,0.463947099759791,0.212755297495588,2.1984473552382,0.0279172422199163,0.0638338199528207,0.0233144954380321,FALSE,8.79039426314856,"black","46"
"3110039I08Rik",263,179,0.555103212028046,0.303911409763843,2.19831502665717,0.0279266643086651,0.0638442159779974,0.0233182924547504,FALSE,7.76136738327828,"black","46"
"Hmgxb4",330,230,0.520832163301441,0.269640361037239,2.19780091469177,0.0279632962414905,0.0639168029817277,0.0233448039398625,FALSE,8.10590613259509,"black","46"
"2410089E03Rik",172,111,0.631848888351992,0.380657086087789,2.19727511774374,0.0280008035997115,0.0639913652946287,0.0233720368816678,FALSE,7.1103403105261,"black","46"
"Isca2",196,205,-0.0647702553902381,-0.31596205765444,-2.19673415331268,0.0280394381723484,0.0640684772058807,0.0234002010320262,FALSE,7.64709497181033,"black","46"
"Zmynd8",735,546,0.428843298803875,0.177651496539672,2.19581527364992,0.0281051679883811,0.0642074624577549,0.0234396134798865,FALSE,9.30717879032179,"black","46"
"Dhrs11",47,23,1.03102689562062,0.779835093356422,2.19579991566997,0.0281062677114108,0.0641875785979986,0.0234396134798865,FALSE,5.03907540386733,"black","46"
"Nrros",47,23,1.03102689562062,0.779835093356422,2.19579991566997,0.0281062677114108,0.0641875785979986,0.0234396134798865,FALSE,5.03907540386733,"black","46"
"Gm436",47,23,1.03102689562062,0.779835093356422,2.19579991566997,0.0281062677114108,0.0641875785979986,0.0234396134798865,FALSE,5.03907540386733,"black","46"
"Lrp11",39,52,-0.415037499278843,-0.666229301543045,-2.19545609142604,0.028130897290169,0.0642214260834663,0.0234560636752356,FALSE,5.49292096850167,"black","46"
"Stx18",179,189,-0.0784266469568164,-0.329618449221019,-2.19522815206586,0.0281472357980661,0.0642475253225859,0.0234655960922497,FALSE,7.52302910074267,"black","46"
"Pabpc1",2399,2151,0.157425632870373,-0.0937661693938295,-2.19500001807862,0.0281635964446411,0.0642736659885979,0.0234751436399123,FALSE,11.1495046258582,"black","46"
"Fundc1",418,409,0.0314020991391342,-0.219789703125068,-2.1947275457604,0.0281831475568048,0.0643070774100642,0.023487346739052,FALSE,8.69165808251132,"black","46"
"Bad",292,294,-0.00984778595634594,-0.261039588220548,-2.19423232089703,0.0282187121128902,0.0643714023374787,0.0235049209689275,FALSE,8.19474845185819,"black","46"
"Srms",292,294,-0.00984778595634594,-0.261039588220548,-2.19423232089703,0.0282187121128902,0.0643714023374787,0.0235049209689275,FALSE,8.19474845185819,"black","46"
"Rab43",90,52,0.791413378188583,0.540221575924381,2.19416021905004,0.0282238933283507,0.0643607981079238,0.0235049209689275,FALSE,6.09614640723538,"black","46"
"Pgm3",90,52,0.791413378188583,0.540221575924381,2.19416021905004,0.0282238933283507,0.0643607981079238,0.0235049209689275,FALSE,6.09614640723538,"black","46"
"Evi5l",207,137,0.595454874538799,0.344263072274596,2.19382513011254,0.0282479834705341,0.064398910784583,0.0235200913610465,FALSE,7.39575952022993,"black","46"
"G2e3",247,167,0.564662939110626,0.313471136846424,2.19377005345824,0.0282519447245286,0.0643967304034294,0.0235200913610465,FALSE,7.66603576202936,"black","46"
"Dctn3",470,456,0.0436269324002581,-0.207564869863944,-2.19315752493661,0.0282960316170677,0.0644859961756877,0.0235526945554288,FALSE,8.85470348036487,"black","46"
"Caml",279,282,-0.0154300405696066,-0.266621842833809,-2.19281631615835,0.0283206159014338,0.0645307926273318,0.0235690558928557,FALSE,8.13183633211399,"black","46"
"Krt86",215,143,0.588321512811071,0.337129710546869,2.19219791712647,0.0283652188028689,0.0646211795796047,0.0235994844046488,FALSE,7.45403209318392,"black","46"
"Ubn1",1057,802,0.398301234927763,0.14710943266356,2.19215355571321,0.0283684207574788,0.0646172325307331,0.0235994844046488,FALSE,9.8466090439188,"black","46"
"Slc16a6",413,294,0.490325626583083,0.23913382431888,2.19210422683211,0.0283719816237245,0.0646141042369864,0.0235994844046488,FALSE,8.4448351581279,"black","46"
"Ckap2",235,158,0.572736198387896,0.321544396123694,2.19185573561033,0.0283899251259821,0.0646437262258277,0.0236103034614468,FALSE,7.59014884737105,"black","46"
"Osgin2",219,146,0.584962500721156,0.333770698456954,2.19172819208912,0.0283991388147955,0.0646534636265208,0.0236138599239021,FALSE,7.4823058092406,"black","46"
"Sh3gl2",417,408,0.0314782314731676,-0.219713570791035,-2.19131228006449,0.0284292020186568,0.0647050317953091,0.0236306409570409,FALSE,8.68816445770808,"black","46"
"Diablo",417,408,0.0314782314731676,-0.219713570791035,-2.19131228006449,0.0284292020186568,0.0647050317953091,0.0236306409570409,FALSE,8.68816445770808,"black","46"
"Arhgap31",24,9,1.41503749927884,1.16384569701464,2.19099658786919,0.0284520393710827,0.0647288838714955,0.0236372996649179,FALSE,3.87744375108173,"black","46"
"Crip3",24,9,1.41503749927884,1.16384569701464,2.19099658786919,0.0284520393710827,0.0647288838714955,0.0236372996649179,FALSE,3.87744375108173,"black","46"
"4930520O04Rik",24,9,1.41503749927884,1.16384569701464,2.19099658786919,0.0284520393710827,0.0647288838714955,0.0236372996649179,FALSE,3.87744375108173,"black","46"
"Cyp2e1",6,14,-1.22239242133645,-1.47358422360065,-2.19067235491219,0.0284755110157798,0.0647597806098708,0.0236526908574907,FALSE,3.19615871138938,"black","46"
"Mr1",113,126,-0.157100961084729,-0.408292763348931,-2.1901348643579,0.0285144573982967,0.0648370931812286,0.0236700396764398,FALSE,6.89872944295755,"black","46"
"Dip2c",107,64,0.741466986401147,0.490275184136945,2.19011215512908,0.0285161039110221,0.0648239529059691,0.0236700396764398,FALSE,6.37073349320057,"black","46"
"Arc",107,64,0.741466986401147,0.490275184136945,2.19011215512908,0.0285161039110221,0.0648239529059691,0.0236700396764398,FALSE,6.37073349320057,"black","46"
"Yy1",664,630,0.075831412959646,-0.175360389304556,-2.19011092194792,0.0285161933240852,0.064807280732193,0.0236700396764398,FALSE,9.3371237248671,"black","46"
"Camk2d",950,884,0.103881143826879,-0.147310658437324,-2.19000992688187,0.0285235168945856,0.0648126763377753,0.023672010353141,FALSE,9.83984313130487,"black","46"
"Slc35e3",74,41,0.851901361010866,0.600709558746664,2.18928784722392,0.0285759250945982,0.0649204960294524,0.0237112217108193,FALSE,5.78350268512352,"black","46"
"Tmem261",224,231,-0.0443941193584534,-0.295585921622656,-2.1892223942021,0.0285806797409416,0.0649200349015837,0.0237112217108193,FALSE,7.82955198173683,"black","46"
"Myh14",808,604,0.419806743426717,0.168614941162515,2.18860606976557,0.0286254842802187,0.0650105301161054,0.0237442739434398,FALSE,9.44830811103844,"black","46"
"Ccar1",1038,787,0.399370902850395,0.148179100586192,2.18774868540371,0.0286879135954522,0.0651410141377573,0.0237919315821302,FALSE,9.81990527693268,"black","46"
"Dtnbp1",361,357,0.0160747628580715,-0.235117039406131,-2.18763172890084,0.0286964387105446,0.0651490750545392,0.0237948757300392,FALSE,8.48781764545813,"black","46"
"Ctif",139,87,0.67599757687478,0.424805774610577,2.1875626010855,0.0287014785546858,0.0651492219923056,0.0237949293972,FALSE,6.78094228428612,"black","46"
"Mtg2",165,106,0.638401759682617,0.387209957418415,2.18666070907783,0.0287673019197297,0.0652816599322175,0.0238412348939393,FALSE,7.04712133440451,"black","46"
"Ice2",165,106,0.638401759682617,0.387209957418415,2.18666070907783,0.0287673019197297,0.0652816599322175,0.0238412348939393,FALSE,7.04712133440451,"black","46"
"Nuf2",50,25,1,0.748808197735798,2.18641075759067,0.028785567277509,0.0653061336623319,0.0238522394002315,FALSE,5.14385618977472,"black","46"
"Isoc1",314,218,0.5264364241147,0.275244621850498,2.18629037862727,0.0287943676059298,0.0653147832668717,0.023855398558899,FALSE,8.03140253683428,"black","46"
"Wbscr22",277,280,-0.0155408508957784,-0.266732653159981,-2.18589228577892,0.0288234867631512,0.0653695114588612,0.0238753873388813,FALSE,8.12151259149708,"black","46"
"Arglu1",770,574,0.423807708906576,0.172615906642374,2.18569532252532,0.0288379033377391,0.0653908821138864,0.0238831927003568,FALSE,9.37681078112898,"black","46"
"Slco4a1",87,50,0.799087306074004,0.547895503809801,2.18501741780291,0.0288875695187032,0.0654864923132379,0.0239160430011162,FALSE,6.04339984281173,"black","46"
"Tfdp2",87,50,0.799087306074004,0.547895503809801,2.18501741780291,0.0288875695187032,0.0654864923132379,0.0239160430011162,FALSE,6.04339984281173,"black","46"
"Adrb3",97,57,0.767022828022387,0.515831025758184,2.18425977089265,0.0289431650765458,0.0655954909445079,0.0239579234880745,FALSE,6.21640142817593,"black","46"
"Nol10",457,444,0.0416344887079649,-0.209557313556237,-2.18412469023036,0.0289530868620822,0.0656066226784852,0.0239619892131279,FALSE,8.81523311070409,"black","46"
"Cap1",1373,1256,0.128495161255474,-0.122696641008729,-2.18364031804588,0.0289886884725844,0.0656759300256907,0.0239873028451718,FALSE,10.3588683295194,"black","46"
"Stfa2",371,366,0.0195755383367597,-0.231616263927443,-2.18338048840959,0.0290078016112857,0.0657078640546248,0.0239989663453736,FALSE,8.52548760745242,"black","46"
"Acat1",671,636,0.0772860009158283,-0.173905801348374,-2.18281376709153,0.0290495274196721,0.0657909999240067,0.0240293306702546,FALSE,9.35152595574227,"black","46"
"Klf4",2264,2033,0.155263742987151,-0.0959280592770518,-2.18230217142725,0.0290872388650252,0.0658650169354149,0.0240563644475859,FALSE,11.0670263713383,"black","46"
"Nucb1",807,757,0.0922753732920487,-0.158916428972154,-2.18184477656035,0.0291209906537911,0.065930043674169,0.0240801146415294,FALSE,9.61028717663176,"black","46"
"Ap3m2",143,90,0.668018240448714,0.416826438184512,2.18015110035231,0.0292462629589318,0.0662022149433383,0.024175739893142,FALSE,6.82586221655403,"black","46"
"6430573F11Rik",53,27,0.973032952399731,0.721841150135528,2.18014461734149,0.0292467433625483,0.0661918604100536,0.024175739893142,FALSE,5.24140397836333,"black","46"
"Ngdn",262,266,-0.0218594339637388,-0.273051236227941,-2.17862477080035,0.0293595544734198,0.0664356948037725,0.0242647973216994,FALSE,8.04435271851932,"black","46"
"Lats2",450,323,0.478390836523113,0.227199034258911,2.17849897851347,0.0293689081993464,0.066445378864969,0.0242683343025781,FALSE,8.57458577295548,"black","46"
"Inpp5k",459,330,0.476028129167991,0.224836326903789,2.17818903640001,0.0293919659716133,0.0664860588008769,0.0242831921346935,FALSE,8.60433627882981,"black","46"
"Ubl5",496,479,0.050314464650695,-0.200877337613507,-2.17789277064372,0.0294140208638882,0.0665244565134052,0.0242972164135826,FALSE,8.92903907806153,"black","46"
"Sufu",216,144,0.584962500721156,0.333770698456954,2.17666411190357,0.0295056378392857,0.0667201394414515,0.0243686871282697,FALSE,7.46240625180289,"black","46"
"Agbl5",56,29,0.949373926930032,0.69818212466583,2.17645196239665,0.0295214819434999,0.0667444416523016,0.0243775632034351,FALSE,5.33266795859259,"black","46"
"Aldh3a2",820,614,0.417385254135267,0.166193451871065,2.17404916017089,0.0297014434494473,0.0671397206923031,0.0245219338737424,FALSE,9.47078747243781,"black","46"
"Kdm2b",523,380,0.460811527915993,0.209619725651791,2.17346725765166,0.0297451675419252,0.0672269535660184,0.0245537945776418,FALSE,8.80026137228895,"black","46"
"Rrm2",368,363,0.0197362180612615,-0.231455584202941,-2.17296525250489,0.0297829326123644,0.067300690691788,0.0245807261302833,FALSE,8.51369384702638,"black","46"
"B4gat1",132,144,-0.125530882083859,-0.376722684348061,-2.17216858560663,0.0298429492539668,0.0674246757213071,0.0246260100942893,FALSE,7.10715956040038,"black","46"
"Cbx2",537,391,0.457753480678059,0.206561678413857,2.17138898443977,0.0299017808854295,0.0675459411238053,0.0246703007489207,FALSE,8.83990153764638,"black","46"
"Ankrd13d",290,200,0.53605290024021,0.284861097976008,2.17085991387832,0.0299417633036602,0.0676245930426752,0.0246990273675852,FALSE,7.91188263989483,"black","46"
"Rpl41",453,440,0.0420075265215747,-0.209184275742628,-2.17053310045566,0.0299664838920849,0.0676687543657273,0.0247151567323263,FALSE,8.80236347678545,"black","46"
"Dctn4",812,761,0.0935832736816309,-0.157608528582572,-2.17009007091696,0.0300000232272764,0.0677328110622732,0.0247385526306213,FALSE,9.61854428034436,"black","46"
"Atp5g3",749,705,0.0873424611725948,-0.163849341091608,-2.16906713711686,0.0300775872117465,0.0678962255710774,0.0247982377132756,FALSE,9.50515067787245,"black","46"
"Dock11",321,320,0.00450139223494084,-0.246690410029262,-2.16875641296157,0.0301011819817256,0.0679377762927779,0.024813413588889,FALSE,8.32417879100483,"black","46"
"Khdrbs1",533,512,0.0579917227591764,-0.193200079505026,-2.16849889968576,0.0301207482480395,0.067970222007251,0.0248217189817942,FALSE,9.02899586137959,"black","46"
"Mvb12a",272,275,-0.0158249671616826,-0.267016769425885,-2.16848720778021,0.0301216368768691,0.0679605160066508,0.0248217189817942,FALSE,8.09537532483118,"black","46"
"Wdhd1",81,46,0.816288046827611,0.565096244563409,2.16804251868093,0.0301554516507471,0.0680192299313639,0.0248410240614334,FALSE,5.93170597947082,"black","46"
"Kif22",81,46,0.816288046827611,0.565096244563409,2.16804251868093,0.0301554516507471,0.0680192299313639,0.0248410240614334,FALSE,5.93170597947082,"black","46"
"Efr3a",744,554,0.425416645058842,0.17422484279464,2.16789390179143,0.0301667599550942,0.068027160601336,0.0248460600771557,FALSE,9.32645048857861,"black","46"
"Ggnbp2",899,838,0.101370871815096,-0.149820930449107,-2.16765158444296,0.0301852057706919,0.068057036771214,0.0248569719703628,FALSE,9.7614918696069,"black","46"
"Cxcr6",29,12,1.27301849440642,1.02182669214221,2.16723031177557,0.0302172971948086,0.0681176634129832,0.0248791150845301,FALSE,4.22147174792436,"black","46"
"Mrpl49",366,361,0.0198448113968723,-0.23134699086733,-2.16599453483482,0.0303116045645904,0.0683184960022911,0.0249524666478658,FALSE,8.50577743258561,"black","46"
"Kif26a",42,20,1.0703893278914,0.819197525627196,2.16566793997913,0.0303365706075168,0.0683512374579202,0.0249601304650358,FALSE,4.85712275883306,"black","46"
"Optn",42,20,1.0703893278914,0.819197525627196,2.16566793997913,0.0303365706075168,0.0683512374579202,0.0249601304650358,FALSE,4.85712275883306,"black","46"
"Npr1",42,20,1.0703893278914,0.819197525627196,2.16566793997913,0.0303365706075168,0.0683512374579202,0.0249601304650358,FALSE,4.85712275883306,"black","46"
"Oaf",29,41,-0.499571009490512,-0.750762811754714,-2.16487010778904,0.0303976339703183,0.0684652591746333,0.0250060700404651,FALSE,5.10776649987283,"black","46"
"Tmem194",122,75,0.701918647067006,0.450726844802804,2.16473483881115,0.0304079974597822,0.0684768231703951,0.0250102936436684,FALSE,6.57977801402938,"black","46"
"Zscan25",108,65,0.732519689135014,0.481327886870811,2.16351967314247,0.0305012322728997,0.0686749719074315,0.0250817269362356,FALSE,6.38862765759596,"black","46"
"Ankk1",4,11,-1.4594316186373,-1.7106234209015,-2.16346626394812,0.0305053357744478,0.0686724036387131,0.0250817269362356,FALSE,2.72971580931865,"black","46"
"Slc10a6",845,790,0.0970986881050813,-0.154093114159121,-2.1630584770444,0.0305366822354559,0.0687311539830344,0.0251031847564894,FALSE,9.67425818711701,"black","46"
"Nup85",372,263,0.500239821815729,0.249048019551527,2.16297859362777,0.0305428260900911,0.0687331685254757,0.0251039205426383,FALSE,8.28903890020017,"black","46"
"Cad",237,160,0.566815154010897,0.315623351746694,2.16284836601397,0.0305528442063935,0.0687438994643853,0.025107839882362,FALSE,7.60533567189281,"black","46"
"Ccdc64",851,639,0.413343200738968,0.162151398474766,2.16241618489288,0.0305861111513057,0.0688069275942875,0.0251308601096985,FALSE,9.52634372131648,"black","46"
"Snord72",22,8,1.4594316186373,1.20823981637309,2.16104650502693,0.0306917472384916,0.0690208535270561,0.0252046653837922,FALSE,3.72971580931865,"black","46"
"Zc3hav1l",22,8,1.4594316186373,1.20823981637309,2.16104650502693,0.0306917472384916,0.0690208535270561,0.0252046653837922,FALSE,3.72971580931865,"black","46"
"Gm6567",22,8,1.4594316186373,1.20823981637309,2.16104650502693,0.0306917472384916,0.0690208535270561,0.0252046653837922,FALSE,3.72971580931865,"black","46"
"Tmem56",1427,1100,0.375481811063741,0.124290008799539,2.16058532788118,0.0307273857985984,0.0690772733103256,0.025229600463447,FALSE,10.2910287139439,"black","46"
"Cbs",78,44,0.825970600224951,0.574778797960749,2.16034009152192,0.0307463514889099,0.0691080454423747,0.025240839595506,FALSE,5.87241691874977,"black","46"
"Traf6",1870,1689,0.146868941973613,-0.104322860290589,-2.1599751023681,0.0307745970377918,0.0691596616114439,0.0252596917484742,FALSE,10.7953880837882,"black","46"
"Sys1",330,328,0.00877020962773223,-0.24242159263647,-2.15930173396257,0.0308267657147106,0.0692650132179366,0.0252981700903747,FALSE,8.36193710943195,"black","46"
"Gba2",1854,1675,0.146480148393033,-0.104711653871169,-2.15887261328892,0.0308600510904561,0.0693279068501497,0.0253211411941313,FALSE,10.783185454429,"black","46"
"Araf",1224,937,0.385482605033465,0.134290802769262,2.15824369369332,0.0309088899098624,0.0694257141285846,0.0253568640656211,FALSE,10.0646465401759,"black","46"
"Zdhhc5",2169,1949,0.154295962414384,-0.0968958398498184,-2.1579196919317,0.0309340761877965,0.0694703700358763,0.0253731740710007,FALSE,11.0056663564651,"black","46"
"Dph2",178,116,0.617752435838826,0.366560633574623,2.15776029663886,0.0309464732455458,0.0694862940930079,0.0253789901314781,FALSE,7.16685721304698,"black","46"
"Plscr3",262,179,0.549607224273194,0.298415422008991,2.15650543305683,0.0310442199940405,0.0696938215021361,0.0254547868930845,FALSE,7.75861938940085,"black","46"
"H2afj",457,329,0.474106581322829,0.222914779058626,2.15558057367766,0.0311164308045427,0.069843959784965,0.0255096230021044,FALSE,8.59899706439666,"black","46"
"Eml3",539,393,0.455755960493899,0.204564158229697,2.15513791057213,0.0311510438602136,0.0699096691258778,0.0255336225078535,FALSE,8.84626348250556,"black","46"
"Mrpl4",293,294,-0.0049154904141151,-0.256107292678317,-2.15461356204243,0.0311920868712235,0.0699897836838027,0.025562883336935,FALSE,8.19721459962931,"black","46"
"Cd82",304,211,0.526828324736401,0.275636522472198,2.15411017709832,0.0312315326218921,0.0700662874222507,0.0255908253598683,FALSE,7.98451335107539,"black","46"
"Sbds",671,635,0.0795561745406541,-0.171635627723548,-2.15347180213015,0.0312816178807671,0.0701666300357393,0.0256249376295784,FALSE,9.35039086892986,"black","46"
"Sun2",1917,1496,0.357740161780514,0.106548359516312,2.15344299828618,0.0312838793803144,0.0701596849606469,0.0256249376295784,FALSE,10.7257645407779,"black","46"
"Tbc1d17",417,298,0.484735052982501,0.233543250718298,2.15328444532689,0.0312963304888446,0.0701755903683938,0.0256307468786039,FALSE,8.46153604695341,"black","46"
"Fam81a",148,94,0.654864513951313,0.40367271168711,2.15284944745206,0.0313305125570069,0.0702402091994531,0.0256543480894207,FALSE,6.88202110865329,"black","46"
"Hexdc",45,22,1.03242147769238,0.781229675428175,2.15189482460562,0.0314056389711543,0.070378513275822,0.0256978741499253,FALSE,4.97564235748349,"black","46"
"Rhebl1",45,22,1.03242147769238,0.781229675428175,2.15189482460562,0.0314056389711543,0.070378513275822,0.0256978741499253,FALSE,4.97564235748349,"black","46"
"P2rx3",45,22,1.03242147769238,0.781229675428175,2.15189482460562,0.0314056389711543,0.070378513275822,0.0256978741499253,FALSE,4.97564235748349,"black","46"
"Sclt1",45,22,1.03242147769238,0.781229675428175,2.15189482460562,0.0314056389711543,0.070378513275822,0.0256978741499253,FALSE,4.97564235748349,"black","46"
"Ppp6c",528,507,0.0585521823551129,-0.192639619909089,-2.1518326923485,0.0314105339752991,0.0703593811848343,0.0256978741499253,FALSE,9.0151180281809,"black","46"
"Pofut2",119,73,0.704993204427926,0.453801402163724,2.15139027736899,0.0314454079554022,0.0704254518857519,0.0257204242878181,FALSE,6.54232116109398,"black","46"
"Akap10",279,192,0.539158811108031,0.287967008843829,2.15134660299065,0.0314488524499977,0.0704211222354172,0.0257204242878181,FALSE,7.85454190627517,"black","46"
"Gch1",92,105,-0.190683561609109,-0.441875363873312,-2.15119698670854,0.0314606547848457,0.0704355059681236,0.0257256777642795,FALSE,6.61890373686157,"black","46"
"Ten1",254,258,-0.0225425686510885,-0.273734370915291,-2.15072525382851,0.0314978918523622,0.0705068194541338,0.0257301883159397,FALSE,7.99995597109771,"black","46"
"Acot4",50,63,-0.333423733725192,-0.584615535989395,-2.15071300370269,0.0314988593410657,0.0704969343823714,0.0257301883159397,FALSE,5.81056805663732,"black","46"
"Npepps",1589,1231,0.368288362864062,0.11709656059986,2.15068267515066,0.0315012547348318,0.0704902479071467,0.0257301883159397,FALSE,10.4497592279165,"black","46"
"Ptpn12",752,707,0.0890224468682383,-0.162169355395964,-2.15049661060544,0.0315159538070501,0.0705110909112115,0.0257301883159397,FALSE,9.51007762824352,"black","46"
"A330023F24Rik",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
"Gpat2",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
"P3h1",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
"C1qa",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
"Kif17",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
"Xlr",10,2,2.32192809488736,2.07073629262316,2.15037773376606,0.0315253481399804,0.0704839395412402,0.0257301883159397,FALSE,2.16096404744368,"black","46"
